i	f_sup	f_swg	f_swg_id	traj_h
3599	[1.7397010315939778, 2.3618420183804627, 0.0020500000937317964, 0.17079632679489676]	[1.6056006316284248, 2.565844672110944, 0.0020500000937317964, -0.029203673205103253]	Left	0.02
3600	[1.7648345868132371, 2.569129992952169, 0.0020500000937317964, 0.37079632679489677]	[1.7397010315939778, 2.3618420183804627, 0.0020500000937317964, 0.17079632679489676]	Right	0.02
3601	[1.9113463705904392, 2.3578616867289632, 0.0020500000937317964, 0.17079632679489676]	[1.7648345868132371, 2.569129992952169, 0.0020500000937317964, 0.37079632679489677]	Left	0.02
3602	[1.776764023485509, 2.2607166771842606, 0.0020500000937317964, -0.22920367320510326]	[1.6056006316284248, 2.565844672110944, 0.0020500000937317964, -0.029203673205103253]	Left	0.02
3603	[1.5968407749380382, 2.2659725911984925, 0.0020500000937317964, -0.22920367320510326]	[1.6056006316284248, 2.565844672110944, 0.0020500000937317964, -0.029203673205103253]	Left	0.02
3604	[1.5241747672700399, 2.5182019537429716, 0.0020500000937317964, -0.029203673205103253]	[1.458360446627292, 2.320039204472748, 0.0020500000937317964, -0.029203673205103253]	Right	0.02
3605	[1.698258111357253, 2.3130313191204386, 0.0020500000937317964, -0.029203673205103253]	[1.5241747672700399, 2.5182019537429716, 0.0020500000937317964, -0.029203673205103253]	Left	0.02
3606	[1.8840212643649816, 2.507690125714508, 0.0020500000937317964, 0.17079632679489676]	[1.698258111357253, 2.3130313191204386, 0.0020500000937317964, -0.029203673205103253]	Right	0.02
3607	[1.8673860662907342, 2.2511296646433783, 0.0020500000937317964, 0.37079632679489677]	[1.8840212643649816, 2.507690125714508, 0.0020500000937317964, 0.17079632679489676]	Left	0.02
3608	[1.7586787399477322, 2.5307413904335463, 0.0020500000937317964, 0.17079632679489676]	[1.8673860662907342, 2.2511296646433783, 0.0020500000937317964, 0.37079632679489677]	Right	0.02
3609	[1.8011705256727923, 2.2843789579364313, 0.0020500000937317964, 0.37079632679489677]	[1.7586787399477322, 2.5307413904335463, 0.0020500000937317964, 0.17079632679489676]	Left	0.02
3610	[2.0193256064251264, 2.3727438873029096, 0.0020500000937317964, 0.37079632679489677]	[1.7586787399477322, 2.5307413904335463, 0.0020500000937317964, 0.17079632679489676]	Left	0.02
3611	[1.9106182800821243, 2.6523556130930777, 0.0020500000937317964, 0.17079632679489676]	[2.0193256064251264, 2.3727438873029096, 0.0020500000937317964, 0.37079632679489677]	Right	0.02
3612	[2.121992660060095, 2.485859752817429, 0.0020500000937317964, -0.029203673205103253]	[1.9106182800821243, 2.6523556130930777, 0.0020500000937317964, 0.17079632679489676]	Left	0.02
3613	[2.0219400764026805, 2.6419894342423835, 0.0020500000937317964, 0.5707963267948968]	[2.0193256064251264, 2.3727438873029096, 0.0020500000937317964, 0.37079632679489677]	Right	0.02
3614	[2.214147636057098, 2.527725467867618, 0.0020500000937317964, 0.7707963267948967]	[2.0219400764026805, 2.6419894342423835, 0.0020500000937317964, 0.5707963267948968]	Left	0.02
3615	[2.175236146913598, 2.768735625356126, 0.0020500000937317964, 0.7707963267948967]	[2.214147636057098, 2.527725467867618, 0.0020500000937317964, 0.7707963267948967]	Right	0.02
3616	[2.4437015851449453, 2.750671614858711, 0.0020500000937317964, 0.7707963267948967]	[2.175236146913598, 2.768735625356126, 0.0020500000937317964, 0.7707963267948967]	Left	0.02
3617	[2.214147636057098, 2.527725467867618, 0.0020500000937317964, 0.5707963267948968]	[2.0219400764026805, 2.6419894342423835, 0.0020500000937317964, 0.5707963267948968]	Left	0.02
3618	[2.079072059590063, 2.7380932140695924, 0.0020500000937317964, 0.37079632679489677]	[2.214147636057098, 2.527725467867618, 0.0020500000937317964, 0.5707963267948968]	Right	0.02
3619	[2.2035217215620775, 2.8774211783662524, 0.0020500000937317964, 0.37079632679489677]	[2.214147636057098, 2.527725467867618, 0.0020500000937317964, 0.5707963267948968]	Right	0.02
3620	[2.1968779974631687, 2.813735536891132, 0.0020500000937317964, 0.5707963267948968]	[2.214147636057098, 2.527725467867618, 0.0020500000937317964, 0.5707963267948968]	Right	0.02
3621	[2.510433466489032, 2.6585486565050283, 0.0020500000937317964, 0.5707963267948968]	[2.1968779974631687, 2.813735536891132, 0.0020500000937317964, 0.5707963267948968]	Left	0.02
3622	[2.5254919004360197, 2.72763732103883, 0.0020500000937317964, 0.7707963267948967]	[2.1968779974631687, 2.813735536891132, 0.0020500000937317964, 0.5707963267948968]	Left	0.02
3623	[2.3431091931126153, 2.8293061366579044, 0.0020500000937317964, 0.9707963267948967]	[2.5254919004360197, 2.72763732103883, 0.0020500000937317964, 0.7707963267948967]	Right	0.02
3624	[2.508176316094551, 2.716377641978897, 0.0020500000937317964, 1.1707963267948966]	[2.3431091931126153, 2.8293061366579044, 0.0020500000937317964, 0.9707963267948967]	Left	0.02
3625	[2.62849304311534, 2.8036925043965004, 0.0020500000937317964, 0.9707963267948967]	[2.3431091931126153, 2.8293061366579044, 0.0020500000937317964, 0.9707963267948967]	Left	0.02
3626	[2.6471741249250225, 2.7424469561303617, 0.0020500000937317964, 0.7707963267948967]	[2.3431091931126153, 2.8293061366579044, 0.0020500000937317964, 0.9707963267948967]	Left	0.02
3627	[2.583321645243737, 2.737665655203726, 0.0020500000937317964, 0.9707963267948967]	[2.3431091931126153, 2.8293061366579044, 0.0020500000937317964, 0.9707963267948967]	Left	0.02
3628	[2.384375973858099, 2.8010740129881526, 0.0020500000937317964, 0.9707963267948967]	[2.583321645243737, 2.737665655203726, 0.0020500000937317964, 0.9707963267948967]	Right	0.02
3629	[2.5568313291818168, 2.6103932577448132, 0.0020500000937317964, 0.7707963267948967]	[2.3431091931126153, 2.8293061366579044, 0.0020500000937317964, 0.9707963267948967]	Left	0.02
3630	[2.3084804301351367, 2.5288761030966747, 0.0020500000937317964, 0.37079632679489677]	[2.1968779974631687, 2.813735536891132, 0.0020500000937317964, 0.5707963267948968]	Left	0.02
3631	[2.510433466489032, 2.6585486565050283, 0.0020500000937317964, 0.37079632679489677]	[2.1968779974631687, 2.813735536891132, 0.0020500000937317964, 0.5707963267948968]	Left	0.02
3632	[2.4379619155936973, 2.8449564736984736, 0.0020500000937317964, 0.5707963267948968]	[2.510433466489032, 2.6585486565050283, 0.0020500000937317964, 0.37079632679489677]	Right	0.02
3633	[2.596510635855799, 2.709080415088983, 0.0020500000937317964, 0.37079632679489677]	[2.4379619155936973, 2.8449564736984736, 0.0020500000937317964, 0.5707963267948968]	Left	0.02
3634	[2.6974871540327467, 2.7739166917931595, 0.0020500000937317964, 0.7707963267948967]	[2.4379619155936973, 2.8449564736984736, 0.0020500000937317964, 0.5707963267948968]	Left	0.02
3635	[1.8997154986716385, 2.3013756722264556, 0.0020500000937317964, 0.17079632679489676]	[1.7586787399477322, 2.5307413904335463, 0.0020500000937317964, 0.17079632679489676]	Left	0.02
3636	[2.092375507988936, 2.537558061091203, 0.0020500000937317964, 0.37079632679489677]	[1.8997154986716385, 2.3013756722264556, 0.0020500000937317964, 0.17079632679489676]	Right	0.02
3637	[2.2942867429286604, 2.2941821107487024, 0.0020500000937317964, 0.37079632679489677]	[2.092375507988936, 2.537558061091203, 0.0020500000937317964, 0.37079632679489677]	Left	0.02
3638	[2.2942867429286604, 2.2941821107487024, 0.0020500000937317964, 0.5707963267948968]	[2.092375507988936, 2.537558061091203, 0.0020500000937317964, 0.37079632679489677]	Left	0.02
3639	[2.2207694040423043, 2.372891709166358, 0.0020500000937317964, 0.5707963267948968]	[2.092375507988936, 2.537558061091203, 0.0020500000937317964, 0.37079632679489677]	Left	0.02
3640	[2.196856041349466, 2.5952161367147513, 0.0020500000937317964, 0.5707963267948968]	[2.2207694040423043, 2.372891709166358, 0.0020500000937317964, 0.5707963267948968]	Right	0.02
3641	[2.1648470588842708, 2.3511502438977576, 0.0020500000937317964, 0.5707963267948968]	[2.092375507988936, 2.537558061091203, 0.0020500000937317964, 0.37079632679489677]	Left	0.02
3642	[1.9870498342157272, 2.2657005571590516, 0.0020500000937317964, -0.029203673205103253]	[1.7586787399477322, 2.5307413904335463, 0.0020500000937317964, 0.17079632679489676]	Left	0.02
3643	[2.13429001921686, 2.5115060247972476, 0.0020500000937317964, -0.029203673205103253]	[1.9870498342157272, 2.2657005571590516, 0.0020500000937317964, -0.029203673205103253]	Right	0.02
3644	[1.9358352747236236, 2.5673246094095803, 0.0020500000937317964, -0.029203673205103253]	[1.9870498342157272, 2.2657005571590516, 0.0020500000937317964, -0.029203673205103253]	Right	0.02
3645	[2.1742729633385203, 2.510338043905196, 0.0020500000937317964, -0.22920367320510326]	[1.9870498342157272, 2.2657005571590516, 0.0020500000937317964, -0.029203673205103253]	Right	0.02
3646	[2.2927650132233235, 2.225979759140891, 0.0020500000937317964, -0.4292036732051033]	[2.1742729633385203, 2.510338043905196, 0.0020500000937317964, -0.22920367320510326]	Left	0.02
3647	[1.9343752986085592, 2.5173459292575053, 0.0020500000937317964, -0.029203673205103253]	[1.9870498342157272, 2.2657005571590516, 0.0020500000937317964, -0.029203673205103253]	Right	0.02
3648	[1.9870498342157272, 2.2657005571590516, 0.0020500000937317964, -0.22920367320510326]	[1.9343752986085592, 2.5173459292575053, 0.0020500000937317964, -0.029203673205103253]	Left	0.02
3649	[2.0552104626236534, 2.55785484642251, 0.0020500000937317964, -0.4292036732051033]	[1.9870498342157272, 2.2657005571590516, 0.0020500000937317964, -0.22920367320510326]	Right	0.02
3650	[2.0940399484881334, 2.21015918779632, 0.0020500000937317964, -0.22920367320510326]	[2.0552104626236534, 2.55785484642251, 0.0020500000937317964, -0.4292036732051033]	Left	0.02
3651	[1.9329153224934947, 2.46736724910543, 0.0020500000937317964, -0.22920367320510326]	[1.9870498342157272, 2.2657005571590516, 0.0020500000937317964, -0.029203673205103253]	Right	0.02
3652	[1.984859666642697, 2.2498775134604823, 0.0020500000937317964, -0.4292036732051033]	[1.9329153224934947, 2.46736724910543, 0.0020500000937317964, -0.22920367320510326]	Left	0.02
3653	[2.2525699126081054, 2.402295439588417, 0.0020500000937317964, -0.22920367320510326]	[1.984859666642697, 2.2498775134604823, 0.0020500000937317964, -0.4292036732051033]	Right	0.02
3654	[2.1844092842001794, 2.1101411503249583, 0.0020500000937317964, -0.4292036732051033]	[2.2525699126081054, 2.402295439588417, 0.0020500000937317964, -0.22920367320510326]	Left	0.02
3655	[2.4001830778468904, 2.3413156947179488, 0.0020500000937317964, -0.22920367320510326]	[2.1844092842001794, 2.1101411503249583, 0.0020500000937317964, -0.4292036732051033]	Right	0.02
3656	[2.5073150229970396, 2.0082650284097348, 0.0020500000937317964, -0.22920367320510326]	[2.4001830778468904, 2.3413156947179488, 0.0020500000937317964, -0.22920367320510326]	Left	0.02
3657	[2.137338531082142, 2.172465657550453, 0.0020500000937317964, -0.029203673205103253]	[2.2525699126081054, 2.402295439588417, 0.0020500000937317964, -0.22920367320510326]	Left	0.02
3658	[2.084663995474974, 2.424111029648907, 0.0020500000937317964, 0.17079632679489676]	[2.137338531082142, 2.172465657550453, 0.0020500000937317964, -0.029203673205103253]	Right	0.02
3659	[2.127155781200034, 2.177748597151792, 0.0020500000937317964, 0.37079632679489677]	[2.084663995474974, 2.424111029648907, 0.0020500000937317964, 0.17079632679489676]	Left	0.02
3660	[2.232817444629494, 2.5407026064715947, 0.0020500000937317964, 0.17079632679489676]	[2.127155781200034, 2.177748597151792, 0.0020500000937317964, 0.37079632679489677]	Right	0.02
3661	[2.5019626682519, 2.3334326168415354, 0.0020500000937317964, -0.029203673205103253]	[2.232817444629494, 2.5407026064715947, 0.0020500000937317964, 0.17079632679489676]	Left	0.02
3662	[2.6492028532530325, 2.5792380844797314, 0.0020500000937317964, -0.029203673205103253]	[2.5019626682519, 2.3334326168415354, 0.0020500000937317964, -0.029203673205103253]	Right	0.02
3663	[2.6906457734897575, 2.628048783739755, 0.0020500000937317964, 0.17079632679489676]	[2.5019626682519, 2.3334326168415354, 0.0020500000937317964, -0.029203673205103253]	Right	0.02
3664	[2.0365663425808656, 2.4107583686435983, 0.0020500000937317964, 0.5707963267948968]	[2.127155781200034, 2.177748597151792, 0.0020500000937317964, 0.37079632679489677]	Right	0.02
3665	[2.2491452934297813, 2.1907352115533176, 0.0020500000937317964, 0.5707963267948968]	[2.0365663425808656, 2.4107583686435983, 0.0020500000937317964, 0.5707963267948968]	Left	0.02
3666	[2.018448454857032, 2.45736032294196, 0.0020500000937317964, 0.5707963267948968]	[2.127155781200034, 2.177748597151792, 0.0020500000937317964, 0.37079632679489677]	Right	0.02
3667	[2.286038692198339, 2.468249805340724, 0.0020500000937317964, -0.029203673205103253]	[2.137338531082142, 2.172465657550453, 0.0020500000937317964, -0.029203673205103253]	Right	0.02
3668	[2.4172191399337635, 2.164289791306092, 0.0020500000937317964, -0.22920367320510326]	[2.286038692198339, 2.468249805340724, 0.0020500000937317964, -0.029203673205103253]	Left	0.02
3669	[2.426948910488998, 2.470076206251136, 0.0020500000937317964, -0.22920367320510326]	[2.4172191399337635, 2.164289791306092, 0.0020500000937317964, -0.22920367320510326]	Right	0.02
3670	[2.610358331929983, 2.3759434057686084, 0.0020500000937317964, -0.4292036732051033]	[2.4172191399337635, 2.164289791306092, 0.0020500000937317964, -0.22920367320510326]	Right	0.02
3671	[2.20315285172489, 2.3706284068206767, 0.0020500000937317964, 0.17079632679489676]	[2.137338531082142, 2.172465657550453, 0.0020500000937317964, -0.029203673205103253]	Right	0.02
3672	[1.8874749035548772, 2.272597722929791, 0.0020500000937317964, -0.4292036732051033]	[1.9329153224934947, 2.46736724910543, 0.0020500000937317964, -0.22920367320510326]	Left	0.02
3673	[2.1551851495202854, 2.425015649057726, 0.0020500000937317964, -0.4292036732051033]	[1.8874749035548772, 2.272597722929791, 0.0020500000937317964, -0.4292036732051033]	Right	0.02
3674	[1.455440494397163, 2.220081844168597, 0.0020500000937317964, -0.22920367320510326]	[1.5241747672700399, 2.5182019537429716, 0.0020500000937317964, -0.029203673205103253]	Left	0.02
3675	[1.5236011228050892, 2.5122361334320558, 0.0020500000937317964, -0.22920367320510326]	[1.455440494397163, 2.220081844168597, 0.0020500000937317964, -0.22920367320510326]	Right	0.02
3676	[1.6988936963631642, 2.4713397563873003, 0.0020500000937317964, -0.4292036732051033]	[1.455440494397163, 2.220081844168597, 0.0020500000937317964, -0.22920367320510326]	Right	0.02
3677	[1.7585305240550013, 2.1691089691023944, 0.0020500000937317964, -0.4292036732051033]	[1.6988936963631642, 2.4713397563873003, 0.0020500000937317964, -0.4292036732051033]	Left	0.02
3678	[2.0508982995343366, 2.255254682061688, 0.0020500000937317964, -0.22920367320510326]	[1.7585305240550013, 2.1691089691023944, 0.0020500000937317964, -0.4292036732051033]	Right	0.02
3679	[1.9470270227430275, 2.074117281567634, 0.0020500000937317964, -0.029203673205103253]	[2.0508982995343366, 2.255254682061688, 0.0020500000937317964, -0.22920367320510326]	Left	0.02
3680	[2.01430131950084, 2.322258710989933, 0.0020500000937317964, 0.17079632679489676]	[1.9470270227430275, 2.074117281567634, 0.0020500000937317964, -0.029203673205103253]	Right	0.02
3681	[1.9356669180083732, 2.025424900023724, 0.0020500000937317964, -0.4292036732051033]	[2.0508982995343366, 2.255254682061688, 0.0020500000937317964, -0.22920367320510326]	Left	0.02
3682	[2.115068814582057, 2.2732453178786, 0.0020500000937317964, -0.6292036732051033]	[1.9356669180083732, 2.025424900023724, 0.0020500000937317964, -0.4292036732051033]	Right	0.02
3683	[2.0925129831890508, 2.3461844247442563, 0.0020500000937317964, -0.4292036732051033]	[1.7585305240550013, 2.1691089691023944, 0.0020500000937317964, -0.4292036732051033]	Right	0.02
3684	[1.5236011228050892, 2.5122361334320558, 0.0020500000937317964, -0.4292036732051033]	[1.455440494397163, 2.220081844168597, 0.0020500000937317964, -0.22920367320510326]	Right	0.02
3685	[1.5676733952512563, 2.2721160909503193, 0.0020500000937317964, -0.22920367320510326]	[1.5236011228050892, 2.5122361334320558, 0.0020500000937317964, -0.4292036732051033]	Left	0.02
3686	[1.6078954800108534, 2.1437331329785083, 0.0020500000937317964, -0.22920367320510326]	[1.5236011228050892, 2.5122361334320558, 0.0020500000937317964, -0.4292036732051033]	Left	0.02
3687	[1.7231268615368167, 2.373562915016472, 0.0020500000937317964, -0.029203673205103253]	[1.6078954800108534, 2.1437331329785083, 0.0020500000937317964, -0.22920367320510326]	Right	0.02
3688	[1.828628472507546, 2.297606282109392, 0.0020500000937317964, -0.4292036732051033]	[1.6078954800108534, 2.1437331329785083, 0.0020500000937317964, -0.22920367320510326]	Right	0.02
3689	[1.5676733952512563, 2.2721160909503193, 0.0020500000937317964, -0.6292036732051033]	[1.5236011228050892, 2.5122361334320558, 0.0020500000937317964, -0.4292036732051033]	Left	0.02
3690	[0.31288628394185236, 1.9146824384991281, 0.0020500000937317964, 0.37079632679489677]	[0.2703944982167921, 2.161044870996243, 0.0020500000937317964, 0.17079632679489676]	Left	0.02
3691	[0.3346644296342619, 2.2450242499160304, 0.0020500000937317964, 0.37079632679489677]	[0.31288628394185236, 1.9146824384991281, 0.0020500000937317964, 0.37079632679489677]	Right	0.02
3692	[0.38744941081923046, 1.943671058857262, 0.0020500000937317964, 0.5707963267948968]	[0.3346644296342619, 2.2450242499160304, 0.0020500000937317964, 0.37079632679489677]	Left	0.02
3693	[0.39719488751870796, 2.187607578640381, 0.0020500000937317964, 0.5707963267948968]	[0.38744941081923046, 1.943671058857262, 0.0020500000937317964, 0.5707963267948968]	Right	0.02
3694	[0.6770915171522554, 2.0108086060195514, 0.0020500000937317964, 0.37079632679489677]	[0.39719488751870796, 2.187607578640381, 0.0020500000937317964, 0.5707963267948968]	Left	0.02
