i	f_sup	f_swg	f_swg_id	traj_h
764	[-0.129712017688001, 0.7570999606390607, 0.20000000298023224, 2.3415926535897924]	[-0.2752481740231415, 0.47635233874495897, 0.20000000298023224, 2.3415926535897924]	Left	0.02
765	[-0.24007193990846676, 0.6340312293851128, 0.20000000298023224, 2.5415926535897926]	[-0.27046687309650613, 0.41249985906367365, 0.20000000298023224, 2.5415926535897926]	Left	0.02
766	[-0.04110007352103015, 0.4144459803221836, 0.20000000298023224, 2.1415926535897922]	[-0.18457129170093484, 0.2751046384527506, 0.20000000298023224, 2.3415926535897924]	Left	0.02
767	[-0.2190496813709161, 0.22888214476667507, 0.20000000298023224, 1.9415926535897923]	[-0.04110007352103015, 0.4144459803221836, 0.20000000298023224, 2.1415926535897922]	Right	0.02
768	[0.03570155538949096, 0.2635492382278096, 0.20000000298023224, 1.7415926535897923]	[-0.2190496813709161, 0.22888214476667507, 0.20000000298023224, 1.9415926535897923]	Left	0.02
769	[-0.20048083347525633, 0.4562092475451075, 0.20000000298023224, 1.7415926535897923]	[0.03570155538949096, 0.2635492382278096, 0.20000000298023224, 1.7415926535897923]	Right	0.02
770	[0.015287513299815564, 0.6760819846680903, 0.20000000298023224, 1.5415926535897924]	[-0.20048083347525633, 0.4562092475451075, 0.20000000298023224, 1.7415926535897923]	Left	0.02
771	[0.10535211409529618, 0.4480724066158719, 0.20000000298023224, 1.7415926535897923]	[-0.20048083347525633, 0.4562092475451075, 0.20000000298023224, 1.7415926535897923]	Left	0.02
772	[0.04588159902185876, 0.4987010332701675, 0.20000000298023224, 1.5415926535897924]	[-0.20048083347525633, 0.4562092475451075, 0.20000000298023224, 1.7415926535897923]	Left	0.02
773	[-0.20225983040044015, 0.5659753300279802, 0.20000000298023224, 1.5415926535897924]	[0.04588159902185876, 0.4987010332701675, 0.20000000298023224, 1.5415926535897924]	Right	0.02
774	[0.0017428233300414153, 0.700075729993533, 0.20000000298023224, 1.3415926535897924]	[-0.20225983040044015, 0.5659753300279802, 0.20000000298023224, 1.5415926535897924]	Left	0.02
775	[-0.24171908438950734, 0.7568762536668049, 0.20000000298023224, 1.3415926535897924]	[0.0017428233300414153, 0.700075729993533, 0.20000000298023224, 1.3415926535897924]	Right	0.02
776	[-0.20991079113247504, 0.8932149219897523, 0.20000000298023224, 1.3415926535897924]	[0.0017428233300414153, 0.700075729993533, 0.20000000298023224, 1.3415926535897924]	Right	0.02
777	[-0.0015091392752507315, 0.9062053609038264, 0.20000000298023224, 1.3415926535897924]	[-0.20991079113247504, 0.8932149219897523, 0.20000000298023224, 1.3415926535897924]	Left	0.02
778	[-0.015141264956836015, 0.8477745030511347, 0.20000000298023224, 1.3415926535897924]	[-0.20991079113247504, 0.8932149219897523, 0.20000000298023224, 1.3415926535897924]	Left	0.02
779	[0.007578944512472763, 0.9451592661389542, 0.20000000298023224, 1.3415926535897924]	[-0.20991079113247504, 0.8932149219897523, 0.20000000298023224, 1.3415926535897924]	Left	0.02
780	[-0.0005931384540617535, 0.6201098417502126, 0.20000000298023224, 1.5415926535897924]	[-0.20225983040044015, 0.5659753300279802, 0.20000000298023224, 1.5415926535897924]	Left	0.02
781	[-0.2005078590623628, 0.6259497462104705, 0.20000000298023224, 1.7415926535897923]	[-0.0005931384540617535, 0.6201098417502126, 0.20000000298023224, 1.5415926535897924]	Right	0.02
782	[0.08492903136016089, 0.7360668728798502, 0.20000000298023224, 1.7415926535897923]	[-0.2005078590623628, 0.6259497462104705, 0.20000000298023224, 1.7415926535897923]	Left	0.02
783	[-0.12235894321154558, 0.7612004280991098, 0.20000000298023224, 1.7415926535897923]	[0.08492903136016089, 0.7360668728798502, 0.20000000298023224, 1.7415926535897923]	Right	0.02
784	[0.044136917064103304, 0.9725748080770806, 0.20000000298023224, 1.7415926535897923]	[-0.12235894321154558, 0.7612004280991098, 0.20000000298023224, 1.7415926535897923]	Left	0.02
785	[-0.24129997335842038, 0.862457681407701, 0.20000000298023224, 1.5415926535897924]	[0.044136917064103304, 0.9725748080770806, 0.20000000298023224, 1.7415926535897923]	Right	0.02
786	[-0.0431372240881967, 0.7966433607649528, 0.20000000298023224, 1.3415926535897924]	[-0.24129997335842038, 0.862457681407701, 0.20000000298023224, 1.5415926535897924]	Left	0.02
787	[-0.2124235440070262, 0.9892100061513283, 0.20000000298023224, 1.7415926535897923]	[0.044136917064103304, 0.9725748080770806, 0.20000000298023224, 1.7415926535897923]	Right	0.02
788	[0.0577342884961225, 0.8937388296780039, 0.20000000298023224, 1.7415926535897923]	[-0.12235894321154558, 0.7612004280991098, 0.20000000298023224, 1.7415926535897923]	Left	0.02
789	[0.13420151785958392, 0.7445652300248622, 0.20000000298023224, 1.9415926535897923]	[-0.12235894321154558, 0.7612004280991098, 0.20000000298023224, 1.7415926535897923]	Left	0.02
790	[-0.22875249146021878, 0.8502268934543226, 0.20000000298023224, 1.9415926535897923]	[0.13420151785958392, 0.7445652300248622, 0.20000000298023224, 1.9415926535897923]	Right	0.02
791	[-0.020603208998173084, 0.8667760991916235, 0.20000000298023224, 1.7415926535897923]	[-0.22875249146021878, 0.8502268934543226, 0.20000000298023224, 1.9415926535897923]	Left	0.02
792	[-0.3264361565687256, 0.8749129401208591, 0.20000000298023224, 1.7415926535897923]	[-0.020603208998173084, 0.8667760991916235, 0.20000000298023224, 1.7415926535897923]	Right	0.02
793	[-0.020603208998173084, 0.8667760991916235, 0.20000000298023224, 1.7415926535897923]	[-0.3264361565687256, 0.8749129401208591, 0.20000000298023224, 1.7415926535897923]	Left	0.02
794	[-0.3162381279947112, 0.8157859563215515, 0.20000000298023224, 1.7415926535897923]	[-0.020603208998173084, 0.8667760991916235, 0.20000000298023224, 1.7415926535897923]	Right	0.02
795	[-0.2839623557853122, 0.9228292864654095, 0.20000000298023224, 1.5415926535897924]	[-0.020603208998173084, 0.8667760991916235, 0.20000000298023224, 1.7415926535897923]	Right	0.02
796	[-0.21769315499586517, 0.8327826706115754, 0.20000000298023224, 1.9415926535897923]	[-0.020603208998173084, 0.8667760991916235, 0.20000000298023224, 1.7415926535897923]	Right	0.02
797	[-0.30604009942069677, 0.7566589725222438, 0.20000000298023224, 1.5415926535897924]	[-0.020603208998173084, 0.8667760991916235, 0.20000000298023224, 1.7415926535897923]	Right	0.02
798	[-0.007919989846322584, 0.6879246996493666, 0.20000000298023224, 1.3415926535897924]	[-0.30604009942069677, 0.7566589725222438, 0.20000000298023224, 1.5415926535897924]	Left	0.02
799	[0.12400348928556951, 0.8036922138241698, 0.20000000298023224, 1.5415926535897924]	[-0.12235894321154558, 0.7612004280991098, 0.20000000298023224, 1.7415926535897923]	Left	0.02
800	[-0.07065531730849942, 0.9894553668318986, 0.20000000298023224, 1.7415926535897923]	[0.12400348928556951, 0.8036922138241698, 0.20000000298023224, 1.5415926535897924]	Right	0.02
801	[0.07243793812975202, 0.44107528580292865, 0.20000000298023224, 2.1415926535897922]	[-0.18457129170093484, 0.2751046384527506, 0.20000000298023224, 2.3415926535897924]	Left	0.02
802	[0.0007023290397997206, 0.3714046148682122, 0.20000000298023224, 2.1415926535897922]	[-0.18457129170093484, 0.2751046384527506, 0.20000000298023224, 2.3415926535897924]	Left	0.02
803	[0.41656454252914976, 0.2710896284882228, 0.20000000298023224, 2.3415926535897924]	[0.4239643348641328, -0.036879920450303055, 0.20000000298023224, 2.5415926535897926]	Left	0.152
804	[0.1595553126984629, 0.1051189811380448, 0.20000000298023224, 2.3415926535897924]	[0.41656454252914976, 0.2710896284882228, 0.20000000298023224, 2.3415926535897924]	Right	0.02
805	[0.20548759156976448, 0.3448901757334111, 0.20000000298023224, 2.3415926535897924]	[0.1595553126984629, 0.1051189811380448, 0.20000000298023224, 2.3415926535897924]	Left	0.02
806	[0.2312909217884152, 0.17478965207276126, 0.20000000298023224, 2.1415926535897922]	[0.41656454252914976, 0.2710896284882228, 0.20000000298023224, 2.3415926535897924]	Right	0.02
807	[0.3594626868811124, 0.5304186703390192, 0.20000000298023224, 2.1415926535897922]	[0.2312909217884152, 0.17478965207276126, 0.20000000298023224, 2.1415926535897922]	Left	0.02
808	[0.3864778021745193, 0.4883451210986244, 0.20000000298023224, 1.9415926535897923]	[0.2312909217884152, 0.17478965207276126, 0.20000000298023224, 2.1415926535897922]	Left	0.02
809	[0.1348455891752729, 0.5836406056773906, 0.20000000298023224, 1.9415926535897923]	[0.3864778021745193, 0.4883451210986244, 0.20000000298023224, 1.9415926535897923]	Right	0.02
810	[0.4361987802340413, 0.6364255868623588, 0.20000000298023224, 1.9415926535897923]	[0.1348455891752729, 0.5836406056773906, 0.20000000298023224, 1.9415926535897923]	Left	0.02
811	[0.1524589231155004, 0.6763216202786024, 0.20000000298023224, 1.7415926535897923]	[0.4361987802340413, 0.6364255868623588, 0.20000000298023224, 1.9415926535897923]	Right	0.02
812	[0.4310971278220145, 0.8258567361475204, 0.20000000298023224, 1.9415926535897923]	[0.1524589231155004, 0.6763216202786024, 0.20000000298023224, 1.7415926535897923]	Left	0.02
813	[0.33255215482316847, 0.8088600218574965, 0.20000000298023224, 1.7415926535897923]	[0.1524589231155004, 0.6763216202786024, 0.20000000298023224, 1.7415926535897923]	Left	0.02
814	[0.13172656541411226, 0.4536780276374898, 0.20000000298023224, 2.1415926535897922]	[0.3864778021745193, 0.4883451210986244, 0.20000000298023224, 1.9415926535897923]	Right	0.02
815	[0.1493398993543398, 0.5463590422387016, 0.20000000298023224, 2.1415926535897922]	[0.3864778021745193, 0.4883451210986244, 0.20000000298023224, 1.9415926535897923]	Right	0.02
816	[0.4341993331487972, 0.6579614749106695, 0.20000000298023224, 2.1415926535897922]	[0.1493398993543398, 0.5463590422387016, 0.20000000298023224, 2.1415926535897922]	Left	0.02
817	[0.14163560583754586, 0.7434393402428581, 0.20000000298023224, 2.3415926535897924]	[0.4341993331487972, 0.6579614749106695, 0.20000000298023224, 2.1415926535897922]	Right	0.02
818	[0.19026281336567835, 0.6677069516101473, 0.20000000298023224, 2.3415926535897924]	[0.4341993331487972, 0.6579614749106695, 0.20000000298023224, 2.1415926535897922]	Right	0.02
819	[0.3277994335297293, 0.8849249944009099, 0.20000000298023224, 2.3415926535897924]	[0.19026281336567835, 0.6677069516101473, 0.20000000298023224, 2.3415926535897924]	Left	0.02
820	[0.10665800824401855, 0.7537896825180901, 0.20000000298023224, 2.3415926535897924]	[0.3277994335297293, 0.8849249944009099, 0.20000000298023224, 2.3415926535897924]	Right	0.02
821	[0.4114042386513891, 0.798842263492967, 0.20000000298023224, 2.1415926535897922]	[0.19026281336567835, 0.6677069516101473, 0.20000000298023224, 2.3415926535897924]	Left	0.02
822	[0.1068660763843513, 0.3796377947556226, 0.20000000298023224, 2.1415926535897922]	[0.3864778021745193, 0.4883451210986244, 0.20000000298023224, 1.9415926535897923]	Right	0.02
823	[0.947925549997014, -0.043083723020132414, 0.10000000149011612, 2.941592653589793]	[0.7953073047796781, -0.24998387098233457, 0.10000000149011612, 2.7415926535897928]	Left	0.02
824	[0.7610488964004747, -0.26028666116913424, 0.10000000149011612, 2.7415926535897928]	[0.947925549997014, -0.043083723020132414, 0.10000000149011612, 2.941592653589793]	Right	0.02
825	[0.8394542226277741, -0.2761802076327391, 0.10000000149011612, 3.141592653589793]	[0.947925549997014, -0.043083723020132414, 0.10000000149011612, 2.941592653589793]	Right	0.02
826	[0.7794542226277742, 0.023819792367260895, 0.10000000149011612, 2.941592653589793]	[0.8394542226277741, -0.2761802076327391, 0.10000000149011612, 3.141592653589793]	Left	0.02
827	[0.7794542226277742, -0.026180207632739094, 0.10000000149011612, 3.141592653589793]	[0.8394542226277741, -0.2761802076327391, 0.10000000149011612, 3.141592653589793]	Left	0.02
828	[0.829520756088021, -0.3251835365248012, 0.10000000149011612, 2.7415926535897928]	[0.947925549997014, -0.043083723020132414, 0.10000000149011612, 2.941592653589793]	Right	0.02
829	[0.8568691478321003, 0.049699527757049916, 0.10000000149011612, 2.5415926535897926]	[0.7953073047796781, -0.24998387098233457, 0.10000000149011612, 2.7415926535897928]	Left	0.02
830	[1.292914761802321, -0.1258308307094683, 0.10000000149011612, 2.941592653589793]	[1.2329147618023208, 0.07416916929053172, 0.10000000149011612, 3.141592653589793]	Right	0.02
831	[1.176103577029416, 0.20394962218601523, 0.10000000149011612, 3.141592653589793]	[1.292914761802321, -0.1258308307094683, 0.10000000149011612, 2.941592653589793]	Left	0.02
832	[0.9961035770294159, -0.046050377813984744, 0.10000000149011612, 2.941592653589793]	[1.176103577029416, 0.20394962218601523, 0.10000000149011612, 3.141592653589793]	Right	0.02
833	[0.937830785404304, 0.16982987083376974, 0.10000000149011612, 2.941592653589793]	[0.9961035770294159, -0.046050377813984744, 0.10000000149011612, 2.941592653589793]	Left	0.02
834	[1.3914526226318078, 0.05826232501107634, 0.10000000149011612, 2.941592653589793]	[1.292914761802321, -0.1258308307094683, 0.10000000149011612, 2.941592653589793]	Left	0.02
835	[1.3906558180637638, -0.2476778081889998, 0.10000000149011612, 2.7415926535897928]	[1.3914526226318078, 0.05826232501107634, 0.10000000149011612, 2.941592653589793]	Right	0.02
836	[1.2346419701772091, 0.09004941793828619, 0.10000000149011612, 2.941592653589793]	[1.292914761802321, -0.1258308307094683, 0.10000000149011612, 2.941592653589793]	Left	0.02
837	[1.1750411709386908, -0.20397055541408626, 0.10000000149011612, 2.7415926535897928]	[1.2346419701772091, 0.09004941793828619, 0.10000000149011612, 2.941592653589793]	Right	0.02
838	[1.7877948227446205, -0.07482259882808742, 0.0020500000937317964, 3.141592653589793]	[1.7869980181765766, 0.2311175343719887, 0.0020500000937317964, 3.3415926535897933]	Right	0.02
839	[1.8358685463072981, 0.29204102311175445, 0.0020500000937317964, 3.3415926535897933]	[1.8267318843355889, 0.03510421880374037, 0.0020500000937317964, 3.3415926535897933]	Left	0.02
840	[1.944339873676538, 0.058944538499147714, 0.0020500000937317964, 3.141592653589793]	[1.8358685463072981, 0.29204102311175445, 0.0020500000937317964, 3.3415926535897933]	Right	0.02
841	[1.8167984177958358, 0.08410754769580245, 0.0020500000937317964, 3.141592653589793]	[1.8358685463072981, 0.29204102311175445, 0.0020500000937317964, 3.3415926535897933]	Right	0.02
842	[1.876798417795836, 0.2841075476958025, 0.0020500000937317964, 2.941592653589793]	[1.8167984177958358, 0.08410754769580245, 0.0020500000937317964, 3.141592653589793]	Left	0.02
843	[1.778260556966349, 0.10001439197525785, 0.0020500000937317964, 3.141592653589793]	[1.876798417795836, 0.2841075476958025, 0.0020500000937317964, 2.941592653589793]	Right	0.02
844	[1.838260556966349, 0.30001439197525787, 0.0020500000937317964, 2.941592653589793]	[1.778260556966349, 0.10001439197525785, 0.0020500000937317964, 3.141592653589793]	Left	0.02
845	[1.8271310850970706, 0.03909090323549208, 0.0020500000937317964, 2.7415926535897928]	[1.876798417795836, 0.2841075476958025, 0.0020500000937317964, 2.941592653589793]	Right	0.02
846	[1.776066214398397, 0.2778216699592802, 0.0020500000937317964, 2.7415926535897928]	[1.8271310850970706, 0.03909090323549208, 0.0020500000937317964, 2.7415926535897928]	Left	0.02
847	[1.8497510939186277, 0.24666820257458813, 0.0020500000937317964, 2.7415926535897928]	[1.8271310850970706, 0.03909090323549208, 0.0020500000937317964, 2.7415926535897928]	Left	0.02
848	[1.9050147535588007, 0.22330310203606907, 0.0020500000937317964, 2.941592653589793]	[1.8271310850970706, 0.03909090323549208, 0.0020500000937317964, 2.7415926535897928]	Left	0.02
849	[1.8454139543202823, -0.07071687131630339, 0.0020500000937317964, 2.941592653589793]	[1.9050147535588007, 0.22330310203606907, 0.0020500000937317964, 2.941592653589793]	Right	0.02
850	[1.809360361690906, -0.026525564588749884, 0.0020500000937317964, 3.7415926535897936]	[1.8777967550342627, 0.2738349855275285, 0.0020500000937317964, 3.5415926535897935]	Right	0.02
851	[1.9198876809712522, 0.020204636488288186, 0.0020500000937317964, 3.5415926535897935]	[1.8777967550342627, 0.2738349855275285, 0.0020500000937317964, 3.5415926535897935]	Right	0.02
852	[1.8288312788063386, -0.07257861428889412, 0.0020500000937317964, 3.7415926535897936]	[1.8777967550342627, 0.2738349855275285, 0.0020500000937317964, 3.5415926535897935]	Right	0.02
853	[1.7654229210219121, 0.12636705709674365, 0.0020500000937317964, 3.941592653589794]	[1.8288312788063386, -0.07257861428889412, 0.0020500000937317964, 3.7415926535897936]	Left	0.02
854	[1.7834869315193271, -0.14209838113460352, 0.0020500000937317964, 3.7415926535897936]	[1.7654229210219121, 0.12636705709674365, 0.0020500000937317964, 3.941592653589794]	Right	0.02
855	[1.820387205141921, -0.2476368566142962, 0.0020500000937317964, 4.141592653589794]	[1.7654229210219121, 0.12636705709674365, 0.0020500000937317964, 3.941592653589794]	Right	0.02
856	[1.44367637934988, -0.27908449135967084, 0.10000000149011612, 4.341592653589794]	[1.820387205141921, -0.2476368566142962, 0.0020500000937317964, 4.141592653589794]	Left	0.152
857	[1.44367637934988, -0.27908449135967084, 0.10000000149011612, 4.141592653589794]	[1.820387205141921, -0.2476368566142962, 0.0020500000937317964, 4.141592653589794]	Left	0.152
858	[1.4877010459617872, -0.580683279039115, 0.10000000149011612, 4.141592653589794]	[1.44367637934988, -0.27908449135967084, 0.10000000149011612, 4.141592653589794]	Right	0.152
859	[1.2437645261786683, -0.5904287557385928, 0.10000000149011612, 4.341592653589794]	[1.4877010459617872, -0.580683279039115, 0.10000000149011612, 4.141592653589794]	Left	0.02
860	[1.2653766184133939, -0.5567699163462768, 0.10000000149011612, 3.941592653589794]	[1.4877010459617872, -0.580683279039115, 0.10000000149011612, 4.141592653589794]	Left	0.02
861	[1.3670454340324687, -0.7391526236696813, 0.10000000149011612, 4.141592653589794]	[1.2653766184133939, -0.5567699163462768, 0.10000000149011612, 3.941592653589794]	Right	0.02
862	[1.277333299759813, -0.4456077025720802, 0.10000000149011612, 4.141592653589794]	[1.4877010459617872, -0.580683279039115, 0.10000000149011612, 4.141592653589794]	Left	0.02
863	[1.4336708153749733, -0.6648303775199047, 0.10000000149011612, 4.141592653589794]	[1.277333299759813, -0.4456077025720802, 0.10000000149011612, 4.141592653589794]	Right	0.02
864	[1.902959541185963, -0.090850985694019, 0.0020500000937317964, 3.941592653589794]	[1.7654229210219121, 0.12636705709674365, 0.0020500000937317964, 3.941592653589794]	Right	0.02
865	[1.9865643463076228, -0.004768254786076231, 0.0020500000937317964, 3.7415926535897936]	[1.7654229210219121, 0.12636705709674365, 0.0020500000937317964, 3.941592653589794]	Right	0.02
866	[1.7911022901376479, 0.10383462085635582, 0.0020500000937317964, 3.7415926535897936]	[1.9865643463076228, -0.004768254786076231, 0.0020500000937317964, 3.7415926535897936]	Left	0.02
867	[1.8545106479220743, -0.09511105052928194, 0.0020500000937317964, 3.7415926535897936]	[1.7911022901376479, 0.10383462085635582, 0.0020500000937317964, 3.7415926535897936]	Right	0.02
868	[2.0304150002515984, 0.06693483756532628, 0.0020500000937317964, 3.5415926535897935]	[1.8777967550342627, 0.2738349855275285, 0.0020500000937317964, 3.5415926535897935]	Right	0.02
869	[2.0077949914300413, 0.27451213690442233, 0.0020500000937317964, 3.7415926535897936]	[2.0304150002515984, 0.06693483756532628, 0.0020500000937317964, 3.5415926535897935]	Left	0.02
870	[2.0334086236914453, -0.010871713098302205, 0.0020500000937317964, 3.5415926535897935]	[2.0077949914300413, 0.27451213690442233, 0.0020500000937317964, 3.7415926535897936]	Right	0.02
871	[2.1276675965539713, -0.006967095972183257, 0.0020500000937317964, 3.5415926535897935]	[2.0077949914300413, 0.27451213690442233, 0.0020500000937317964, 3.7415926535897936]	Right	0.02
872	[2.2622819302900576, 0.4284657270422077, 0.0020500000937317964, 3.141592653589793]	[2.3222819302900577, 0.1284657270422077, 0.0020500000937317964, 3.141592653589793]	Left	0.02
873	[2.3822819302900577, 0.4284657270422077, 0.0020500000937317964, 3.141592653589793]	[2.3222819302900577, 0.1284657270422077, 0.0020500000937317964, 3.141592653589793]	Left	0.02
874	[2.2822819302900577, 0.2284657270422077, 0.0020500000937317964, 3.141592653589793]	[2.3822819302900577, 0.4284657270422077, 0.0020500000937317964, 3.141592653589793]	Right	0.02
875	[2.2622819302900576, 0.4284657270422077, 0.0020500000937317964, 2.941592653589793]	[2.3222819302900577, 0.1284657270422077, 0.0020500000937317964, 3.141592653589793]	Left	0.02
876	[2.036202613579869, 0.21920956212500836, 0.0020500000937317964, 2.7415926535897928]	[2.2622819302900576, 0.4284657270422077, 0.0020500000937317964, 2.941592653589793]	Right	0.02
877	[2.0782935395168587, 0.4728399111642486, 0.0020500000937317964, 2.5415926535897926]	[2.036202613579869, 0.21920956212500836, 0.0020500000937317964, 2.7415926535897928]	Left	0.02
878	[1.915844907943271, 0.3416513365860152, 0.0020500000937317964, 2.5415926535897926]	[2.0782935395168587, 0.4728399111642486, 0.0020500000937317964, 2.5415926535897926]	Right	0.02
879	[2.041451099756743, 0.4884166448565947, 0.0020500000937317964, 2.5415926535897926]	[2.036202613579869, 0.21920956212500836, 0.0020500000937317964, 2.7415926535897928]	Left	0.02
880	[2.058822622401426, 0.4267868614641044, 0.0020500000937317964, 2.7415926535897928]	[2.036202613579869, 0.21920956212500836, 0.0020500000937317964, 2.7415926535897928]	Left	0.02
881	[1.8867334600686578, 0.17383366380175796, 0.0020500000937317964, 2.7415926535897928]	[2.058822622401426, 0.4267868614641044, 0.0020500000937317964, 2.7415926535897928]	Right	0.02
882	[1.772244017025157, 0.49366513103346893, 0.0020500000937317964, 2.7415926535897928]	[1.8867334600686578, 0.17383366380175796, 0.0020500000937317964, 2.7415926535897928]	Left	0.02
883	[1.7988261496098688, 0.4281411642178921, 0.0020500000937317964, 2.7415926535897928]	[1.8867334600686578, 0.17383366380175796, 0.0020500000937317964, 2.7415926535897928]	Left	0.02
884	[1.9972607793490038, 0.1271034627247199, 0.0020500000937317964, 2.941592653589793]	[2.058822622401426, 0.4267868614641044, 0.0020500000937317964, 2.7415926535897928]	Right	0.02
885	[1.8215127991442837, 0.41781405326789445, 0.0020500000937317964, 2.7415926535897928]	[1.9972607793490038, 0.1271034627247199, 0.0020500000937317964, 2.941592653589793]	Left	0.02
886	[2.153028116272464, 0.4955278603258738, 0.0020500000937317964, 2.5415926535897926]	[2.036202613579869, 0.21920956212500836, 0.0020500000937317964, 2.7415926535897928]	Left	0.02
887	[2.011867497923705, 0.28919395659845437, 0.0020500000937317964, 2.7415926535897928]	[2.153028116272464, 0.4955278603258738, 0.0020500000937317964, 2.5415926535897926]	Right	0.02
888	[1.924552635506102, 0.40951068361924325, 0.0020500000937317964, 2.7415926535897928]	[2.153028116272464, 0.4955278603258738, 0.0020500000937317964, 2.5415926535897926]	Right	0.02
889	[2.0219072210832647, 0.6397759321199645, 0.0020500000937317964, 2.941592653589793]	[1.924552635506102, 0.40951068361924325, 0.0020500000937317964, 2.7415926535897928]	Left	0.02
890	[1.8502724301642308, 0.4603285062247965, 0.0020500000937317964, 2.5415926535897926]	[2.153028116272464, 0.4955278603258738, 0.0020500000937317964, 2.5415926535897926]	Right	0.02
891	[1.7938081828247274, 0.37779494473382874, 0.0020500000937317964, 2.5415926535897926]	[2.153028116272464, 0.4955278603258738, 0.0020500000937317964, 2.5415926535897926]	Right	0.02
892	[2.012721061737819, 0.5915170808030299, 0.0020500000937317964, 2.5415926535897926]	[1.7938081828247274, 0.37779494473382874, 0.0020500000937317964, 2.5415926535897926]	Left	0.02
893	[1.7842455809714568, 0.5054999040963993, 0.0020500000937317964, 2.5415926535897926]	[2.012721061737819, 0.5915170808030299, 0.0020500000937317964, 2.5415926535897926]	Right	0.02
894	[1.8854486642789057, 0.6180073968649504, 0.0020500000937317964, 2.7415926535897928]	[1.7938081828247274, 0.37779494473382874, 0.0020500000937317964, 2.5415926535897926]	Left	0.02
895	[1.9632009248432383, 0.6253956292067321, 0.0020500000937317964, 2.3415926535897924]	[1.7938081828247274, 0.37779494473382874, 0.0020500000937317964, 2.5415926535897926]	Left	0.02
896	[1.789796500134211, 0.37334225094861123, 0.0020500000937317964, 2.1415926535897922]	[1.9632009248432383, 0.6253956292067321, 0.0020500000937317964, 2.3415926535897924]	Right	0.02
897	[1.9882075649897664, 0.6195800411898427, 0.0020500000937317964, 2.3415926535897924]	[1.789796500134211, 0.37334225094861123, 0.0020500000937317964, 2.1415926535897922]	Left	0.02
898	[2.032582384688274, 0.45792956832717213, 0.0020500000937317964, 2.3415926535897924]	[1.789796500134211, 0.37334225094861123, 0.0020500000937317964, 2.1415926535897922]	Left	0.02
899	[2.0422377955765803, 0.535432942709053, 0.0020500000937317964, 2.3415926535897924]	[1.789796500134211, 0.37334225094861123, 0.0020500000937317964, 2.1415926535897922]	Left	0.02
900	[1.9040604665089766, 0.5655498106030288, 0.0020500000937317964, 2.3415926535897924]	[1.789796500134211, 0.37334225094861123, 0.0020500000937317964, 2.1415926535897922]	Left	0.02
901	[1.7733737334140123, 0.7552633980875904, 0.0020500000937317964, 2.7415926535897928]	[1.7938081828247274, 0.37779494473382874, 0.0020500000937317964, 2.5415926535897926]	Left	0.02
902	[1.464175119216186, 0.6145643683178589, 0.10000000149011612, 2.5415926535897926]	[1.7733737334140123, 0.7552633980875904, 0.0020500000937317964, 2.7415926535897928]	Right	0.152
903	[1.4615566278078382, 0.8586814375750995, 0.10000000149011612, 2.5415926535897926]	[1.464175119216186, 0.6145643683178589, 0.10000000149011612, 2.5415926535897926]	Left	0.152
904	[1.3203960094590792, 0.6523475338476801, 0.10000000149011612, 2.3415926535897924]	[1.4615566278078382, 0.8586814375750995, 0.10000000149011612, 2.5415926535897926]	Right	0.02
905	[1.348628133128831, 0.6936143145931639, 0.10000000149011612, 2.5415926535897926]	[1.4615566278078382, 0.8586814375750995, 0.10000000149011612, 2.5415926535897926]	Right	0.02
906	[1.2048490233717244, 0.7313974801229851, 0.10000000149011612, 2.3415926535897924]	[1.4615566278078382, 0.8586814375750995, 0.10000000149011612, 2.5415926535897926]	Right	0.02
907	[1.4437406698054709, 0.9920328216716205, 0.10000000149011612, 2.5415926535897926]	[1.464175119216186, 0.6145643683178589, 0.10000000149011612, 2.5415926535897926]	Left	0.152
908	[1.15401964077297, 0.8873345631553076, 0.10000000149011612, 2.3415926535897924]	[1.4437406698054709, 0.9920328216716205, 0.10000000149011612, 2.5415926535897926]	Right	0.02
909	[1.1822517644427217, 0.9286013439007914, 0.10000000149011612, 2.7415926535897928]	[1.4437406698054709, 0.9920328216716205, 0.10000000149011612, 2.5415926535897926]	Right	0.02
910	[1.2530599145621313, 0.8195774663479032, 0.10000000149011612, 2.5415926535897926]	[1.4437406698054709, 0.9920328216716205, 0.10000000149011612, 2.5415926535897926]	Right	0.02
911	[3.2198234982870098, 0.31408128081049547, 0.0020500000937317964, 2.7415926535897928]	[3.050430756268499, 0.06648059633759215, 0.0020500000937317964, 2.5415926535897926]	Left	0.02
912	[3.0477343359542415, 0.06112808314814905, 0.0020500000937317964, 2.941592653589793]	[3.2198234982870098, 0.31408128081049547, 0.0020500000937317964, 2.7415926535897928]	Right	0.02
913	[2.970125814294986, 0.38296176281183014, 0.0020500000937317964, 2.941592653589793]	[3.0477343359542415, 0.06112808314814905, 0.0020500000937317964, 2.941592653589793]	Left	0.02
914	[3.432355296173756, 0.25693988209409807, 0.0020500000937317964, 2.941592653589793]	[3.2602661338409877, 0.0039866844317516525, 0.0020500000937317964, 2.7415926535897928]	Left	0.02
915	[3.451425424685218, 0.04900640667814604, 0.0020500000937317964, 2.7415926535897928]	[3.432355296173756, 0.25693988209409807, 0.0020500000937317964, 2.941592653589793]	Right	0.02
916	[3.548780010262381, 0.27927165517886726, 0.0020500000937317964, 2.7415926535897928]	[3.451425424685218, 0.04900640667814604, 0.0020500000937317964, 2.7415926535897928]	Left	0.02
