i	f_sup	f_swg	f_swg_id	traj_h
1797	[0.9633929810216932, 1.5091596467444899, 0.0020500000937317964, -0.22920367320510326]	[0.9139141174944485, 1.256866479845241, 0.0020500000937317964, -0.4292036732051033]	Right	0.02
1798	[1.1192173077157521, 1.1647488757016213, 0.0020500000937317964, -0.029203673205103253]	[0.9633929810216932, 1.5091596467444899, 0.0020500000937317964, -0.22920367320510326]	Left	0.02
1799	[1.2062818929737837, 1.3430121928045344, 0.0020500000937317964, -0.6292036732051033]	[0.9139141174944485, 1.256866479845241, 0.0020500000937317964, -0.4292036732051033]	Right	0.02
1800	[1.1244451245594724, 1.3804654080937773, 0.0020500000937317964, -0.6292036732051033]	[0.9139141174944485, 1.256866479845241, 0.0020500000937317964, -0.4292036732051033]	Right	0.02
1801	[1.058169485627595, 1.119491195413345, 0.0020500000937317964, -0.4292036732051033]	[1.1244451245594724, 1.3804654080937773, 0.0020500000937317964, -0.6292036732051033]	Left	0.02
1802	[1.1338489622613745, 1.0025612299791709, 0.0020500000937317964, -0.4292036732051033]	[1.1244451245594724, 1.3804654080937773, 0.0020500000937317964, -0.6292036732051033]	Left	0.02
1803	[1.3288154140807282, 1.1882709030308771, 0.0020500000937317964, -0.4292036732051033]	[1.1338489622613745, 1.0025612299791709, 0.0020500000937317964, -0.4292036732051033]	Right	0.02
1804	[1.217078329570803, 1.1844207153443072, 0.0020500000937317964, -0.22920367320510326]	[1.1338489622613745, 1.0025612299791709, 0.0020500000937317964, -0.4292036732051033]	Right	0.02
1805	[1.4262167377407098, 1.0887069429384644, 0.0020500000937317964, -0.4292036732051033]	[1.1338489622613745, 1.0025612299791709, 0.0020500000937317964, -0.4292036732051033]	Right	0.02
1806	[1.5521257786011882, 0.8111336851674853, 0.0020500000937317964, -0.6292036732051033]	[1.4262167377407098, 1.0887069429384644, 0.0020500000937317964, -0.4292036732051033]	Left	0.02
1807	[1.783015498587, 0.8904428095156549, 0.0020500000937317964, -0.4292036732051033]	[1.5521257786011882, 0.8111336851674853, 0.0020500000937317964, -0.6292036732051033]	Right	0.02
1808	[1.4494816683595197, 0.803122029115444, 0.0020500000937317964, -0.6292036732051033]	[1.4262167377407098, 1.0887069429384644, 0.0020500000937317964, -0.4292036732051033]	Left	0.02
1809	[1.7825611205518619, 0.869890873101612, 0.0020500000937317964, -0.8292036732051034]	[1.4494816683595197, 0.803122029115444, 0.0020500000937317964, -0.6292036732051033]	Right	0.02
1810	[1.75666574994282, 0.6020673681939576, 0.0020500000937317964, -0.8292036732051034]	[1.7825611205518619, 0.869890873101612, 0.0020500000937317964, -0.8292036732051034]	Left	0.02
1811	[1.9987093383282302, 0.6339248841284134, 0.0020500000937317964, -0.8292036732051034]	[1.75666574994282, 0.6020673681939576, 0.0020500000937317964, -0.8292036732051034]	Right	0.02
1812	[2.0184116554382627, 0.7604626994268281, 0.0020500000937317964, -0.8292036732051034]	[1.75666574994282, 0.6020673681939576, 0.0020500000937317964, -0.8292036732051034]	Right	0.02
1813	[1.4650462236051898, 0.7410112843122743, 0.0020500000937317964, -0.6292036732051033]	[1.4262167377407098, 1.0887069429384644, 0.0020500000937317964, -0.4292036732051033]	Left	0.02
1814	[1.6901063430109688, 0.9482501384228306, 0.0020500000937317964, -0.8292036732051034]	[1.4650462236051898, 0.7410112843122743, 0.0020500000937317964, -0.6292036732051033]	Right	0.02
1815	[1.5057579141256574, 0.7793843432850428, 0.0020500000937317964, -0.8292036732051034]	[1.6901063430109688, 0.9482501384228306, 0.0020500000937317964, -0.8292036732051034]	Left	0.02
1816	[1.798125675797532, 0.8077801282984423, 0.0020500000937317964, -0.4292036732051033]	[1.4650462236051898, 0.7410112843122743, 0.0020500000937317964, -0.6292036732051033]	Right	0.02
1817	[1.9032273748306532, 0.4847419991861791, 0.0020500000937317964, -0.22920367320510326]	[1.798125675797532, 0.8077801282984423, 0.0020500000937317964, -0.4292036732051033]	Left	0.02
1818	[2.195372958340564, 0.7246398066702276, 0.0020500000937317964, -0.4292036732051033]	[1.9032273748306532, 0.4847419991861791, 0.0020500000937317964, -0.22920367320510326]	Right	0.02
1819	[2.255009786032401, 0.4224090193853216, 0.0020500000937317964, -0.22920367320510326]	[2.195372958340564, 0.7246398066702276, 0.0020500000937317964, -0.4292036732051033]	Left	0.02
1820	[2.242019347118327, 0.6308106712425459, 0.0020500000937317964, -0.4292036732051033]	[2.255009786032401, 0.4224090193853216, 0.0020500000937317964, -0.22920367320510326]	Right	0.02
1821	[1.6732816248333893, 0.5349909002507378, 0.0020500000937317964, -0.4292036732051033]	[1.798125675797532, 0.8077801282984423, 0.0020500000937317964, -0.4292036732051033]	Left	0.02
1822	[2.007264083967439, 0.7120663558925996, 0.0020500000937317964, -0.22920367320510326]	[1.6732816248333893, 0.5349909002507378, 0.0020500000937317964, -0.4292036732051033]	Right	0.02
1823	[2.020254522881513, 0.5036647040353753, 0.0020500000937317964, -0.4292036732051033]	[2.007264083967439, 0.7120663558925996, 0.0020500000937317964, -0.22920367320510326]	Left	0.02
1824	[2.0478483233819866, 0.44588423870374205, 0.0020500000937317964, -0.4292036732051033]	[2.007264083967439, 0.7120663558925996, 0.0020500000937317964, -0.22920367320510326]	Left	0.02
1825	[2.336365911174752, 0.6437670361729609, 0.0020500000937317964, -0.4292036732051033]	[2.0478483233819866, 0.44588423870374205, 0.0020500000937317964, -0.4292036732051033]	Right	0.02
1826	[2.3596308417935616, 0.35818212234994057, 0.0020500000937317964, -0.4292036732051033]	[2.336365911174752, 0.6437670361729609, 0.0020500000937317964, -0.4292036732051033]	Left	0.02
1827	[2.2531365438653235, 0.4619075508078246, 0.0020500000937317964, -0.22920367320510326]	[2.336365911174752, 0.6437670361729609, 0.0020500000937317964, -0.4292036732051033]	Left	0.02
1828	[2.3440662865478914, 0.4202928671531103, 0.0020500000937317964, -0.6292036732051033]	[2.336365911174752, 0.6437670361729609, 0.0020500000937317964, -0.4292036732051033]	Left	0.02
1829	[2.520616621724495, 0.6628417882989874, 0.0020500000937317964, -0.8292036732051034]	[2.3440662865478914, 0.4202928671531103, 0.0020500000937317964, -0.6292036732051033]	Right	0.02
1830	[2.2531365438653235, 0.4619075508078246, 0.0020500000937317964, -0.4292036732051033]	[2.336365911174752, 0.6437670361729609, 0.0020500000937317964, -0.4292036732051033]	Left	0.02
1831	[2.390923756784293, 0.6187982259801323, 0.0020500000937317964, -0.22920367320510326]	[2.2531365438653235, 0.4619075508078246, 0.0020500000937317964, -0.4292036732051033]	Right	0.02
1832	[1.4223665500541398, 1.2004440274483898, 0.0020500000937317964, -0.22920367320510326]	[1.1338489622613745, 1.0025612299791709, 0.0020500000937317964, -0.4292036732051033]	Right	0.02
1833	[1.529498495204289, 0.8673933611401756, 0.0020500000937317964, -0.029203673205103253]	[1.4223665500541398, 1.2004440274483898, 0.0020500000937317964, -0.22920367320510326]	Left	0.02
1834	[1.6382157121988261, 1.1643454898224983, 0.0020500000937317964, -0.029203673205103253]	[1.529498495204289, 0.8673933611401756, 0.0020500000937317964, -0.029203673205103253]	Right	0.02
1835	[1.365566026380868, 0.9569821197288411, 0.0020500000937317964, -0.029203673205103253]	[1.4223665500541398, 1.2004440274483898, 0.0020500000937317964, -0.22920367320510326]	Left	0.02
1836	[1.589550981482853, 0.9047256379494311, 0.0020500000937317964, -0.029203673205103253]	[1.4223665500541398, 1.2004440274483898, 0.0020500000937317964, -0.22920367320510326]	Left	0.02
1837	[1.5983108381732396, 1.2045977188618826, 0.0020500000937317964, -0.22920367320510326]	[1.589550981482853, 0.9047256379494311, 0.0020500000937317964, -0.029203673205103253]	Right	0.02
1838	[1.4944395613819306, 1.0234603183678288, 0.0020500000937317964, -0.4292036732051033]	[1.5983108381732396, 1.2045977188618826, 0.0020500000937317964, -0.22920367320510326]	Left	0.02
1839	[1.6530341161282571, 1.2258158648814206, 0.0020500000937317964, -0.22920367320510326]	[1.4944395613819306, 1.0234603183678288, 0.0020500000937317964, -0.4292036732051033]	Right	0.02
1840	[1.7829571491746958, 1.2213431158370476, 0.0020500000937317964, -0.22920367320510326]	[1.4944395613819306, 1.0234603183678288, 0.0020500000937317964, -0.4292036732051033]	Right	0.02
1841	[1.6778489828229153, 0.9293275178853015, 0.0020500000937317964, -0.029203673205103253]	[1.5983108381732396, 1.2045977188618826, 0.0020500000937317964, -0.22920367320510326]	Left	0.02
1842	[1.7451232795807277, 1.1774689473076005, 0.0020500000937317964, -0.029203673205103253]	[1.6778489828229153, 0.9293275178853015, 0.0020500000937317964, -0.029203673205103253]	Right	0.02
1843	[1.7977978151878957, 0.9258235752091469, 0.0020500000937317964, -0.029203673205103253]	[1.7451232795807277, 1.1774689473076005, 0.0020500000937317964, -0.029203673205103253]	Left	0.02
1844	[2.0335396483476997, 1.1190224056881517, 0.0020500000937317964, -0.22920367320510326]	[1.7977978151878957, 0.9258235752091469, 0.0020500000937317964, -0.029203673205103253]	Right	0.02
1845	[1.5383364219907494, 1.20634969019996, 0.0020500000937317964, 0.17079632679489676]	[1.589550981482853, 0.9047256379494311, 0.0020500000937317964, -0.029203673205103253]	Right	0.02
1846	[1.6314568343701052, 1.0194577727762824, 0.0020500000937317964, -0.029203673205103253]	[1.5383364219907494, 1.20634969019996, 0.0020500000937317964, 0.17079632679489676]	Left	0.02
1847	[0.9918219279647041, 1.238690312269794, 0.0020500000937317964, -0.029203673205103253]	[0.8733298780799007, 1.5230485970340986, 0.0020500000937317964, -0.22920367320510326]	Left	0.02
1848	[0.9871127150098422, 1.5641794106427223, 0.0020500000937317964, -0.029203673205103253]	[0.7939735230136231, 1.3525257961802055, 0.0020500000937317964, -0.22920367320510326]	Right	0.02
1849	[1.0747590017888797, 1.5437312221203443, 0.0020500000937317964, -0.029203673205103253]	[0.7939735230136231, 1.3525257961802055, 0.0020500000937317964, -0.22920367320510326]	Right	0.02
1850	[1.068919097328622, 1.3438165015120433, 0.0020500000937317964, 0.17079632679489676]	[1.0747590017888797, 1.5437312221203443, 0.0020500000937317964, -0.029203673205103253]	Left	0.02
1851	[0.9757986849492661, 1.530708418935721, 0.0020500000937317964, 0.17079632679489676]	[1.068919097328622, 1.3438165015120433, 0.0020500000937317964, 0.17079632679489676]	Right	0.02
1852	[1.068919097328622, 1.3438165015120433, 0.0020500000937317964, 0.17079632679489676]	[0.9757986849492661, 1.530708418935721, 0.0020500000937317964, 0.17079632679489676]	Left	0.02
1853	[1.2959010737980394, 1.2371432510785965, 0.0020500000937317964, -0.22920367320510326]	[1.0747590017888797, 1.5437312221203443, 0.0020500000937317964, -0.029203673205103253]	Left	0.02
1854	[1.4387262558244762, 1.4091925677849269, 0.0020500000937317964, -0.029203673205103253]	[1.2959010737980394, 1.2371432510785965, 0.0020500000937317964, -0.22920367320510326]	Right	0.02
1855	[1.5728266557900292, 1.2051899140544453, 0.0020500000937317964, -0.22920367320510326]	[1.4387262558244762, 1.4091925677849269, 0.0020500000937317964, -0.029203673205103253]	Left	0.02
1856	[1.699418142050647, 1.4837120776363186, 0.0020500000937317964, -0.4292036732051033]	[1.5728266557900292, 1.2051899140544453, 0.0020500000937317964, -0.22920367320510326]	Right	0.02
1857	[1.5953814329138614, 1.2563877209298981, 0.0020500000937317964, -0.22920367320510326]	[1.699418142050647, 1.4837120776363186, 0.0020500000937317964, -0.4292036732051033]	Left	0.02
1858	[1.699418142050647, 1.4837120776363186, 0.0020500000937317964, -0.029203673205103253]	[1.5728266557900292, 1.2051899140544453, 0.0020500000937317964, -0.22920367320510326]	Right	0.02
1859	[1.830598589786071, 1.1797520636016867, 0.0020500000937317964, -0.029203673205103253]	[1.699418142050647, 1.4837120776363186, 0.0020500000937317964, -0.029203673205103253]	Left	0.02
1860	[1.7935355978945398, 1.2808774047978888, 0.0020500000937317964, -0.22920367320510326]	[1.699418142050647, 1.4837120776363186, 0.0020500000937317964, -0.029203673205103253]	Left	0.02
1861	[1.861696226302466, 1.5730316940613474, 0.0020500000937317964, -0.029203673205103253]	[1.7935355978945398, 1.2808774047978888, 0.0020500000937317964, -0.22920367320510326]	Right	0.02
1862	[2.034319594274615, 1.3178823792867391, 0.0020500000937317964, -0.029203673205103253]	[1.861696226302466, 1.5730316940613474, 0.0020500000937317964, -0.029203673205103253]	Left	0.02
1863	[2.041619474849937, 1.5677757800471155, 0.0020500000937317964, -0.22920367320510326]	[2.034319594274615, 1.3178823792867391, 0.0020500000937317964, -0.029203673205103253]	Right	0.02
1864	[2.140116859039023, 1.5148771476649112, 0.0020500000937317964, -0.22920367320510326]	[2.034319594274615, 1.3178823792867391, 0.0020500000937317964, -0.029203673205103253]	Right	0.02
1865	[2.0946764401004057, 1.3201076214892722, 0.0020500000937317964, -0.4292036732051033]	[2.140116859039023, 1.5148771476649112, 0.0020500000937317964, -0.22920367320510326]	Left	0.02
1866	[2.1649626454550073, 1.6178656597298051, 0.0020500000937317964, -0.22920367320510326]	[2.0946764401004057, 1.3201076214892722, 0.0020500000937317964, -0.4292036732051033]	Right	0.02
1867	[2.2169069896042095, 1.4003759240848574, 0.0020500000937317964, -0.4292036732051033]	[2.1649626454550073, 1.6178656597298051, 0.0020500000937317964, -0.22920367320510326]	Left	0.02
1868	[2.1649626454550073, 1.6178656597298051, 0.0020500000937317964, -0.4292036732051033]	[2.0946764401004057, 1.3201076214892722, 0.0020500000937317964, -0.4292036732051033]	Right	0.02
1869	[1.9866747898907589, 1.4925310192604053, 0.0020500000937317964, -0.4292036732051033]	[1.7935355978945398, 1.2808774047978888, 0.0020500000937317964, -0.22920367320510326]	Right	0.02
1870	[1.9580032681908712, 1.2857027237024403, 0.0020500000937317964, -0.6292036732051033]	[1.9866747898907589, 1.4925310192604053, 0.0020500000937317964, -0.4292036732051033]	Left	0.02
1871	[2.2183180440394503, 1.4054366682415895, 0.0020500000937317964, -0.4292036732051033]	[1.9580032681908712, 1.2857027237024403, 0.0020500000937317964, -0.6292036732051033]	Right	0.02
1872	[2.22601841941259, 1.181962499221739, 0.0020500000937317964, -0.6292036732051033]	[2.2183180440394503, 1.4054366682415895, 0.0020500000937317964, -0.4292036732051033]	Left	0.02
1873	[2.343718642863659, 1.343661779985657, 0.0020500000937317964, -0.6292036732051033]	[2.22601841941259, 1.181962499221739, 0.0020500000937317964, -0.6292036732051033]	Right	0.02
1874	[2.0389161474657667, 1.1576162503867136, 0.0020500000937317964, -0.4292036732051033]	[2.2183180440394503, 1.4054366682415895, 0.0020500000937317964, -0.4292036732051033]	Left	0.02
1875	[2.291061838185505, 1.372144921317818, 0.0020500000937317964, -0.6292036732051033]	[2.0389161474657667, 1.1576162503867136, 0.0020500000937317964, -0.4292036732051033]	Right	0.02
1876	[2.2571260554064114, 1.0876306639471722, 0.0020500000937317964, -0.4292036732051033]	[2.291061838185505, 1.372144921317818, 0.0020500000937317964, -0.6292036732051033]	Left	0.02
1877	[2.192446343100844, 1.1347107533275997, 0.0020500000937317964, -0.6292036732051033]	[2.291061838185505, 1.372144921317818, 0.0020500000937317964, -0.6292036732051033]	Left	0.02
1878	[2.390996206933872, 1.2375599223659832, 0.0020500000937317964, -0.8292036732051034]	[2.192446343100844, 1.1347107533275997, 0.0020500000937317964, -0.6292036732051033]	Right	0.02
1879	[2.3380823091027843, 0.9992321660799787, 0.0020500000937317964, -1.0292036732051033]	[2.390996206933872, 1.2375599223659832, 0.0020500000937317964, -0.8292036732051034]	Left	0.02
1880	[2.417506462506623, 1.341949607438156, 0.0020500000937317964, -0.8292036732051034]	[2.192446343100844, 1.1347107533275997, 0.0020500000937317964, -0.6292036732051033]	Right	0.02
1881	[2.354741406120519, 1.0403529435029442, 0.0020500000937317964, -0.6292036732051034]	[2.417506462506623, 1.341949607438156, 0.0020500000937317964, -0.8292036732051034]	Left	0.02
1882	[2.6473960381218817, 1.1365468433518795, 0.0020500000937317964, -0.8292036732051034]	[2.354741406120519, 1.0403529435029442, 0.0020500000937317964, -0.6292036732051034]	Right	0.02
1883	[2.5846309817357778, 0.8349501794166676, 0.0020500000937317964, -0.6292036732051034]	[2.6473960381218817, 1.1365468433518795, 0.0020500000937317964, -0.8292036732051034]	Left	0.02
1884	[2.4937242415146232, 0.8601685176324096, 0.0020500000937317964, -1.0292036732051033]	[2.6473960381218817, 1.1365468433518795, 0.0020500000937317964, -0.8292036732051034]	Left	0.02
1885	[2.6960320744977007, 0.9118554667945656, 0.0020500000937317964, -1.2292036732051033]	[2.4937242415146232, 0.8601685176324096, 0.0020500000937317964, -1.0292036732051033]	Right	0.02
1886	[2.5018666854343556, 1.2424770444578417, 0.0020500000937317964, -0.8292036732051034]	[2.354741406120519, 1.0403529435029442, 0.0020500000937317964, -0.6292036732051034]	Right	0.02
1887	[2.2987622135586445, 1.1486707522979676, 0.0020500000937317964, -0.22920367320510326]	[2.2183180440394503, 1.4054366682415895, 0.0020500000937317964, -0.4292036732051033]	Left	0.02
1888	[2.5194952060553373, 1.302543901428851, 0.0020500000937317964, -0.22920367320510326]	[2.2987622135586445, 1.1486707522979676, 0.0020500000937317964, -0.22920367320510326]	Right	0.02
1889	[2.610393455439667, 1.0759660819961796, 0.0020500000937317964, -0.22920367320510326]	[2.5194952060553373, 1.302543901428851, 0.0020500000937317964, -0.22920367320510326]	Left	0.02
1890	[2.6379872559401405, 1.0181856166645464, 0.0020500000937317964, -0.22920367320510326]	[2.5194952060553373, 1.302543901428851, 0.0020500000937317964, -0.22920367320510326]	Left	0.02
1891	[2.4805413008202093, 1.3116319852165743, 0.0020500000937317964, -0.4292036732051033]	[2.2987622135586445, 1.1486707522979676, 0.0020500000937317964, -0.22920367320510326]	Right	0.02
1892	[2.6064503416806875, 1.0340587274455952, 0.0020500000937317964, -0.4292036732051033]	[2.4805413008202093, 1.3116319852165743, 0.0020500000937317964, -0.4292036732051033]	Left	0.02
1893	[2.114281334902665, 1.178112311535169, 0.0020500000937317964, -0.22920367320510326]	[2.2183180440394503, 1.4054366682415895, 0.0020500000937317964, -0.4292036732051033]	Left	0.02
