i	f_sup	f_swg	f_swg_id	traj_h
1134	[-2.765537041784125, -0.5267850304533989, 0.0020500000937317964, 4.341592653589794]	[-2.499988429766281, -0.48338071436160523, 0.0020500000937317964, 4.141592653589794]	Left	0.02
1135	[-2.615869553821953, -0.8317434588450292, 0.0020500000937317964, 4.341592653589794]	[-2.765537041784125, -0.5267850304533989, 0.0020500000937317964, 4.341592653589794]	Right	0.02
1136	[-2.8022773710153985, -0.7592719079496947, 0.0020500000937317964, 4.541592653589794]	[-2.615869553821953, -0.8317434588450292, 0.0020500000937317964, 4.341592653589794]	Left	0.02
1137	[-2.5950073813853387, -1.0284171315721005, 0.0020500000937317964, 4.341592653589794]	[-2.8022773710153985, -0.7592719079496947, 0.0020500000937317964, 4.541592653589794]	Right	0.02
1138	[-2.8963605724441073, -0.9756321503871322, 0.0020500000937317964, 4.541592653589794]	[-2.5950073813853387, -1.0284171315721005, 0.0020500000937317964, 4.341592653589794]	Left	0.02
1139	[-2.864757482108419, -1.1703145704492282, 0.0020500000937317964, 4.341592653589794]	[-2.5950073813853387, -1.0284171315721005, 0.0020500000937317964, 4.341592653589794]	Left	0.02
1140	[-2.700091130183574, -1.2987084665025963, 0.0020500000937317964, 4.341592653589794]	[-2.864757482108419, -1.1703145704492282, 0.0020500000937317964, 4.341592653589794]	Right	0.02
1141	[-2.5634042910496504, -1.2230995516341963, 0.0020500000937317964, 4.541592653589794]	[-2.864757482108419, -1.1703145704492282, 0.0020500000937317964, 4.341592653589794]	Right	0.02
1142	[-2.799568694972751, -1.1214807821098287, 0.0020500000937317964, 4.541592653589794]	[-2.5634042910496504, -1.2230995516341963, 0.0020500000937317964, 4.541592653589794]	Left	0.02
1143	[-2.5209304902662373, -1.2710158979787467, 0.0020500000937317964, 4.541592653589794]	[-2.799568694972751, -1.1214807821098287, 0.0020500000937317964, 4.541592653589794]	Right	0.02
1144	[-2.81996475212078, -1.2397347497084439, 0.0020500000937317964, 4.541592653589794]	[-2.5634042910496504, -1.2230995516341963, 0.0020500000937317964, 4.541592653589794]	Left	0.02
1145	[-2.5345278616982565, -1.3498518763778236, 0.0020500000937317964, 4.341592653589794]	[-2.81996475212078, -1.2397347497084439, 0.0020500000937317964, 4.541592653589794]	Right	0.02
1146	[-2.61269476249072, -1.5088799733308498, 0.0020500000937317964, 4.7415926535897945]	[-2.81996475212078, -1.2397347497084439, 0.0020500000937317964, 4.541592653589794]	Right	0.02
1147	[-2.8625881632510963, -1.5161798539061724, 0.0020500000937317964, 4.7415926535897945]	[-2.61269476249072, -1.5088799733308498, 0.0020500000937317964, 4.7415926535897945]	Left	0.02
1148	[-2.556000192209348, -1.7373219259153316, 0.0020500000937317964, 4.7415926535897945]	[-2.8625881632510963, -1.5161798539061724, 0.0020500000937317964, 4.7415926535897945]	Right	0.02
1149	[-2.755914912817649, -1.7431618303755896, 0.0020500000937317964, 4.541592653589794]	[-2.556000192209348, -1.7373219259153316, 0.0020500000937317964, 4.7415926535897945]	Left	0.02
1150	[-2.6228748061230878, -1.273728178288492, 0.0020500000937317964, 4.541592653589794]	[-2.81996475212078, -1.2397347497084439, 0.0020500000937317964, 4.541592653589794]	Right	0.02
1151	[-2.656608199646373, -1.186863776186529, 0.0020500000937317964, 4.541592653589794]	[-2.864757482108419, -1.1703145704492282, 0.0020500000937317964, 4.341592653589794]	Right	0.02
1152	[-2.586976852570032, -0.10958113364616384, 0.0020500000937317964, 4.141592653589794]	[-2.4135724278610047, -0.36163451190428475, 0.0020500000937317964, 3.941592653589794]	Left	0.02
1153	[-2.586976852570032, -0.10958113364616384, 0.0020500000937317964, 3.941592653589794]	[-2.4135724278610047, -0.36163451190428475, 0.0020500000937317964, 3.941592653589794]	Left	0.02
1154	[-2.5131763053248437, -0.3206580846055492, 0.0020500000937317964, 3.7415926535897936]	[-2.586976852570032, -0.10958113364616384, 0.0020500000937317964, 3.941592653589794]	Right	0.02
1155	[-2.7018815278483497, -0.1647084846764848, 0.0020500000937317964, 3.7415926535897936]	[-2.425003565814866, -0.23845530928734282, 0.0020500000937317964, 3.941592653589794]	Left	0.02
1156	[-2.5820089227244196, -0.4461877175530904, 0.0020500000937317964, 3.7415926535897936]	[-2.7018815278483497, -0.1647084846764848, 0.0020500000937317964, 3.7415926535897936]	Right	0.02
1157	[-2.7774709788943945, -0.33758484191065835, 0.0020500000937317964, 3.7415926535897936]	[-2.5820089227244196, -0.4461877175530904, 0.0020500000937317964, 3.7415926535897936]	Left	0.02
1158	[-2.747076045706355, -0.5591162122320976, 0.0020500000937317964, 3.5415926535897935]	[-2.7774709788943945, -0.33758484191065835, 0.0020500000937317964, 3.7415926535897936]	Right	0.02
1159	[-2.7098810640194393, -0.10117890557314563, 0.0020500000937317964, 3.7415926535897936]	[-2.425003565814866, -0.23845530928734282, 0.0020500000937317964, 3.941592653589794]	Left	0.02
1160	[-2.618240582565261, -0.3413913577042673, 0.0020500000937317964, 3.7415926535897936]	[-2.7098810640194393, -0.10117890557314563, 0.0020500000937317964, 3.7415926535897936]	Right	0.02
1161	[-2.8089213378086004, -0.16893600238054993, 0.0020500000937317964, 3.7415926535897936]	[-2.618240582565261, -0.3413913577042673, 0.0020500000937317964, 3.7415926535897936]	Left	0.02
1162	[-2.7311690772442683, -0.1763242347223317, 0.0020500000937317964, 3.7415926535897936]	[-2.618240582565261, -0.3413913577042673, 0.0020500000937317964, 3.7415926535897936]	Left	0.02
1163	[-2.8371534614783522, -0.12766922163506603, 0.0020500000937317964, 3.941592653589794]	[-2.618240582565261, -0.3413913577042673, 0.0020500000937317964, 3.7415926535897936]	Left	0.02
1164	[-1.5873501911484929, 0.774354014110611, 0.0020500000937317964, 3.141592653589793]	[-1.3023340790064888, 0.5260279868411026, 0.10000000149011612, 3.3415926535897933]	Left	0.02
1165	[-1.647350191148493, 0.524354014110611, 0.0020500000937317964, 3.3415926535897933]	[-1.5873501911484929, 0.774354014110611, 0.0020500000937317964, 3.141592653589793]	Right	0.02
1166	[-1.2654916392463733, 0.5416047205334487, 0.10000000149011612, 3.7415926535897936]	[-1.2707401254232475, 0.810811803265035, 0.10000000149011612, 3.5415926535897935]	Right	0.02
1167	[-1.5964794490243581, 0.6180708553800099, 0.0020500000937317964, 3.7415926535897936]	[-1.2654916392463733, 0.5416047205334487, 0.10000000149011612, 3.7415926535897936]	Left	0.02
1168	[-1.1928564569615174, 0.626599604464458, 0.10000000149011612, 3.5415926535897935]	[-1.2707401254232475, 0.810811803265035, 0.10000000149011612, 3.5415926535897935]	Right	0.02
1169	[-1.2544183000139395, 0.9262830032038425, 0.10000000149011612, 3.7415926535897936]	[-1.1928564569615174, 0.626599604464458, 0.10000000149011612, 3.5415926535897935]	Left	0.02
1170	[-1.1733855398460848, 0.5805465547643137, 0.10000000149011612, 3.7415926535897936]	[-1.2707401254232475, 0.810811803265035, 0.10000000149011612, 3.5415926535897935]	Right	0.02
1171	[-1.1375927973213442, 0.649964705002977, 0.10000000149011612, 3.5415926535897935]	[-1.2707401254232475, 0.810811803265035, 0.10000000149011612, 3.5415926535897935]	Right	0.02
1172	[-1.2910062592642353, 0.6147984876967867, 0.10000000149011612, 2.941592653589793]	[-1.2910062592642353, 0.8147984876967866, 0.10000000149011612, 3.141592653589793]	Right	0.02
1173	[-1.2310062592642352, 0.5147984876967866, 0.10000000149011612, 2.941592653589793]	[-1.2910062592642353, 0.8147984876967866, 0.10000000149011612, 3.141592653589793]	Right	0.02
1174	[-1.1929996014801112, 0.7949315546172806, 0.10000000149011612, 2.7415926535897928]	[-1.2526004007186295, 0.5009115812649081, 0.10000000149011612, 2.941592653589793]	Left	0.02
1175	[-1.1351049106244806, 0.4774872225990682, 0.10000000149011612, 2.3415926535897924]	[-1.2480334053034878, 0.3124200996171326, 0.10000000149011612, 2.5415926535897926]	Left	0.02
1176	[-1.3085093353335078, 0.22543384434094732, 0.10000000149011612, 2.1415926535897922]	[-1.1351049106244806, 0.4774872225990682, 0.10000000149011612, 2.3415926535897924]	Right	0.02
1177	[-1.1726332767240166, 0.3839825646030489, 0.10000000149011612, 2.3415926535897924]	[-1.3085093353335078, 0.22543384434094732, 0.10000000149011612, 2.1415926535897922]	Left	0.02
1178	[-1.1533224549474037, 0.5389893133668104, 0.10000000149011612, 1.9415926535897923]	[-1.3085093353335078, 0.22543384434094732, 0.10000000149011612, 2.1415926535897922]	Left	0.02
1179	[0.30376459148003676, -0.30110333595789673, 0.20000000298023224, 2.3415926535897924]	[0.1130838362366971, -0.47355869128161404, 0.20000000298023224, 2.5415926535897926]	Left	0.02
1180	[0.054754897820439435, -0.4035444042047356, 0.20000000298023224, 2.1415926535897922]	[0.30376459148003676, -0.30110333595789673, 0.20000000298023224, 2.3415926535897924]	Right	0.02
1181	[0.2110924134355998, -0.18432172925691115, 0.20000000298023224, 1.9415926535897923]	[0.054754897820439435, -0.4035444042047356, 0.20000000298023224, 2.1415926535897922]	Left	0.02
1182	[-0.04677784708596783, -0.34895140075794656, 0.20000000298023224, 1.7415926535897923]	[0.2110924134355998, -0.18432172925691115, 0.20000000298023224, 1.9415926535897923]	Right	0.02
1183	[-0.04677784708596783, -0.34895140075794656, 0.20000000298023224, 2.1415926535897922]	[0.2110924134355998, -0.18432172925691115, 0.20000000298023224, 1.9415926535897923]	Right	0.02
1184	[0.1300211255348618, -0.06905477112439928, 0.20000000298023224, 1.9415926535897923]	[-0.04677784708596783, -0.34895140075794656, 0.20000000298023224, 2.1415926535897922]	Left	0.02
1185	[-0.10711677728531771, -0.011040849984322067, 0.20000000298023224, 1.9415926535897923]	[0.1300211255348618, -0.06905477112439928, 0.20000000298023224, 1.9415926535897923]	Right	0.02
1186	[-0.08124718068834452, -0.21556655490160107, 0.20000000298023224, 1.7415926535897923]	[0.1300211255348618, -0.06905477112439928, 0.20000000298023224, 1.9415926535897923]	Right	0.02
1187	[0.11584276530934756, -0.18157312632155306, 0.20000000298023224, 1.9415926535897923]	[-0.08124718068834452, -0.21556655490160107, 0.20000000298023224, 1.7415926535897923]	Left	0.02
1188	[0.8998917684070671, -0.5898012814532527, 0.10000000149011612, 2.7415926535897928]	[0.758731150058308, -0.7961351851806722, 0.10000000149011612, 2.5415926535897926]	Left	0.02
1189	[0.7795634813930767, -0.44689885549666236, 0.10000000149011612, 2.7415926535897928]	[0.758731150058308, -0.7961351851806722, 0.10000000149011612, 2.5415926535897926]	Left	0.02
1190	[0.8412647115492757, -0.8525994325201757, 0.10000000149011612, 2.7415926535897928]	[0.9824253298980348, -0.6462655287927562, 0.10000000149011612, 2.5415926535897926]	Right	0.02
1191	[0.8134932167086957, -0.9316351412203869, 0.10000000149011612, 3.141592653589793]	[0.7534932167086957, -0.6816351412203869, 0.10000000149011612, 3.141592653589793]	Right	0.02
1192	[0.7534932167086957, -0.731635141220387, 0.10000000149011612, 3.141592653589793]	[0.8134932167086957, -0.9316351412203869, 0.10000000149011612, 3.141592653589793]	Left	0.02
1193	[0.7534932167086957, -0.6816351412203869, 0.10000000149011612, 3.141592653589793]	[0.8134932167086957, -0.9316351412203869, 0.10000000149011612, 3.141592653589793]	Left	[0.02]
1194	[1.0304364037654818, -0.8134355319634472, 0.10000000149011612, 2.941592653589793]	[1.0304364037654818, -1.1134355319634472, 0.10000000149011612, 3.141592653589793]	Left	0.02
1195	[0.8004364037654819, -0.8134355319634472, 0.10000000149011612, 3.141592653589793]	[1.0304364037654818, -1.1134355319634472, 0.10000000149011612, 3.141592653589793]	Left	0.02
1196	[1.090436403765482, -0.8634355319634472, 0.10000000149011612, 3.141592653589793]	[1.0304364037654818, -1.1134355319634472, 0.10000000149011612, 3.141592653589793]	Left	0.02
1197	[0.9704364037654819, -0.9134355319634473, 0.10000000149011612, 3.141592653589793]	[1.0304364037654818, -1.1134355319634472, 0.10000000149011612, 3.141592653589793]	Left	0.02
1198	[1.2995066758369045, -1.0349211824950766, 0.10000000149011612, 3.7415926535897936]	[1.2408796189791134, -0.7721230314281535, 0.10000000149011612, 3.7415926535897936]	Right	0.02
1199	[1.2078661943827262, -0.794708730363955, 0.10000000149011612, 3.7415926535897936]	[1.2995066758369045, -1.0349211824950766, 0.10000000149011612, 3.7415926535897936]	Left	0.02
1200	[1.0097856468044035, -0.9302229239787635, 0.10000000149011612, 3.941592653589794]	[1.2995066758369045, -1.0349211824950766, 0.10000000149011612, 3.7415926535897936]	Left	0.02
1201	[1.2309270720901142, -1.0613582358615834, 0.10000000149011612, 3.7415926535897936]	[1.0097856468044035, -0.9302229239787635, 0.10000000149011612, 3.941592653589794]	Right	0.02
1202	[0.969438166727365, -0.9979267580907542, 0.10000000149011612, 3.941592653589794]	[1.2309270720901142, -1.0613582358615834, 0.10000000149011612, 3.7415926535897936]	Left	0.02
1203	[0.9281713859818811, -1.026158881760506, 0.10000000149011612, 3.5415926535897935]	[1.2309270720901142, -1.0613582358615834, 0.10000000149011612, 3.7415926535897936]	Left	0.02
1204	[1.0684784405165264, -0.9301696612833499, 0.10000000149011612, 3.7415926535897936]	[1.2309270720901142, -1.0613582358615834, 0.10000000149011612, 3.7415926535897936]	Left	0.02
1205	[0.9459873439842486, -0.892807497663985, 0.10000000149011612, 3.941592653589794]	[1.2309270720901142, -1.0613582358615834, 0.10000000149011612, 3.7415926535897936]	Left	0.02
1206	[1.0684784405165264, -0.9301696612833499, 0.10000000149011612, 3.5415926535897935]	[1.2309270720901142, -1.0613582358615834, 0.10000000149011612, 3.7415926535897936]	Left	0.02
1207	[1.1110544669661842, -0.7798790029849778, 0.10000000149011612, 3.5415926535897935]	[1.2309270720901142, -1.0613582358615834, 0.10000000149011612, 3.7415926535897936]	Left	0.02
1208	[0.9967509897286714, -0.9997218283939991, 0.10000000149011612, 3.7415926535897936]	[1.2995066758369045, -1.0349211824950766, 0.10000000149011612, 3.7415926535897936]	Left	0.02
1209	[1.0427990714007906, -0.9076372250429621, 0.10000000149011612, 3.941592653589794]	[1.2995066758369045, -1.0349211824950766, 0.10000000149011612, 3.7415926535897936]	Left	0.02
1210	[1.410272360997624, -1.019723715901057, 0.10000000149011612, 3.7415926535897936]	[1.2408796189791134, -0.7721230314281535, 0.10000000149011612, 3.7415926535897936]	Right	0.02
1211	[1.1487834556348748, -0.9562922381302278, 0.10000000149011612, 3.5415926535897935]	[1.410272360997624, -1.019723715901057, 0.10000000149011612, 3.7415926535897936]	Left	0.02
1212	[1.1487834556348748, -0.9562922381302278, 0.10000000149011612, 3.7415926535897936]	[1.410272360997624, -1.019723715901057, 0.10000000149011612, 3.7415926535897936]	Left	0.02
1213	[2.2444935288322934, -0.2335403227830587, 0.0020500000937317964, 3.7415926535897936]	[2.1113462007303903, -0.07269322452100072, 0.0020500000937317964, 3.5415926535897935]	Right	0.02
1214	[2.152853047378115, 0.006672129348062966, 0.0020500000937317964, 3.941592653589794]	[2.2444935288322934, -0.2335403227830587, 0.0020500000937317964, 3.7415926535897936]	Left	0.02
1215	[2.2545218629971897, -0.17571057797534143, 0.0020500000937317964, 4.141592653589794]	[2.152853047378115, 0.006672129348062966, 0.0020500000937317964, 3.941592653589794]	Right	0.02
1216	[1.9901238862084016, -0.12478209998909634, 0.0020500000937317964, 4.341592653589794]	[2.2545218629971897, -0.17571057797534143, 0.0020500000937317964, 4.141592653589794]	Left	0.02
1217	[2.2045112161927687, -0.40125646180619895, 0.0020500000937317964, 4.341592653589794]	[1.9901238862084016, -0.12478209998909634, 0.0020500000937317964, 4.341592653589794]	Right	0.02
1218	[1.920771359074228, -0.44115249522244254, 0.0020500000937317964, 4.141592653589794]	[2.2045112161927687, -0.40125646180619895, 0.0020500000937317964, 4.341592653589794]	Left	0.02
1219	[1.8881591611713273, -0.525036012959493, 0.0020500000937317964, 4.141592653589794]	[2.2045112161927687, -0.40125646180619895, 0.0020500000937317964, 4.341592653589794]	Left	0.02
1220	[2.13094504572539, -0.6096233303380539, 0.0020500000937317964, 3.941592653589794]	[1.8881591611713273, -0.525036012959493, 0.0020500000937317964, 4.141592653589794]	Right	0.02
1221	[2.239245042655419, 0.03566675994852764, 0.0020500000937317964, 3.3415926535897933]	[2.3008068857078414, -0.2640166387908569, 0.0020500000937317964, 3.5415926535897935]	Left	0.02
1222	[2.1616365209961637, -0.2861669197151534, 0.0020500000937317964, 3.141592653589793]	[2.239245042655419, 0.03566675994852764, 0.0020500000937317964, 3.3415926535897933]	Right	0.02
1223	[2.2216365209961637, -0.0361669197151534, 0.0020500000937317964, 3.141592653589793]	[2.1616365209961637, -0.2861669197151534, 0.0020500000937317964, 3.141592653589793]	Left	0.02
1224	[2.2816365209961638, -0.2361669197151534, 0.0020500000937317964, 2.941592653589793]	[2.2216365209961637, -0.0361669197151534, 0.0020500000937317964, 3.141592653589793]	Right	0.02
1225	[2.1449584031437525, -0.004393124603794013, 0.0020500000937317964, 3.141592653589793]	[2.2816365209961638, -0.2361669197151534, 0.0020500000937317964, 2.941592653589793]	Left	0.02
1226	[2.1449584031437525, -0.304393124603794, 0.0020500000937317964, 3.141592653589793]	[2.1449584031437525, -0.004393124603794013, 0.0020500000937317964, 3.141592653589793]	Right	0.02
1227	[2.112500391342761, -0.24511036405489378, 0.0020500000937317964, 3.5415926535897935]	[2.239245042655419, 0.03566675994852764, 0.0020500000937317964, 3.3415926535897933]	Right	0.02
1228	[1.9598821461254254, -0.03821021609269157, 0.0020500000937317964, 3.5415926535897935]	[2.112500391342761, -0.24511036405489378, 0.0020500000937317964, 3.5415926535897935]	Left	0.02
1229	[2.112500391342761, -0.24511036405489378, 0.0020500000937317964, 3.7415926535897936]	[1.9598821461254254, -0.03821021609269157, 0.0020500000937317964, 3.5415926535897935]	Right	[0.02]
1230	[1.884024910576399, -0.15909318734826317, 0.0020500000937317964, 3.7415926535897936]	[2.112500391342761, -0.24511036405489378, 0.0020500000937317964, 3.7415926535897936]	Left	0.02
