i	f_sup	f_swg	f_swg_id	traj_h
872	[-2.605074148521575, -1.4406164862201152, 0.0020500000937317964, -2.6292036732051036]	[-2.44844736713694, -1.6002036140001765, 0.0020500000937317964, -2.829203673205104]	Left	0.02
873	[-2.4869166646251077, -1.7051803407102757, 0.0020500000937317964, -2.829203673205104]	[-2.292013491869927, -1.381277958425174, 0.0020500000937317964, -3.029203673205104]	Right	0.02
874	[-2.7350382554198256, -1.5225997388340122, 0.0020500000937317964, -3.029203673205104]	[-2.4869166646251077, -1.7051803407102757, 0.0020500000937317964, -2.829203673205104]	Left	0.02
875	[-2.7013924973393095, -1.8207070399240517, 0.0020500000937317964, -2.829203673205104]	[-2.7350382554198256, -1.5225997388340122, 0.0020500000937317964, -3.029203673205104]	Right	0.02
876	[-2.800761597702656, -1.831922292617557, 0.0020500000937317964, -3.229203673205104]	[-2.7350382554198256, -1.5225997388340122, 0.0020500000937317964, -3.029203673205104]	Right	0.02
877	[-2.778886851842794, -1.5828811404085967, 0.0020500000937317964, -3.229203673205104]	[-2.800761597702656, -1.831922292617557, 0.0020500000937317964, -3.229203673205104]	Left	0.02
878	[-2.7832618010147665, -1.6326893708503887, 0.0020500000937317964, -3.029203673205104]	[-2.800761597702656, -1.831922292617557, 0.0020500000937317964, -3.229203673205104]	Left	0.02
879	[-2.701209835409748, -1.8246984199609784, 0.0020500000937317964, -2.829203673205104]	[-2.7832618010147665, -1.6326893708503887, 0.0020500000937317964, -3.029203673205104]	Right	0.02
880	[-2.848985143297597, -1.9420119246339334, 0.0020500000937317964, -2.829203673205104]	[-2.7832618010147665, -1.6326893708503887, 0.0020500000937317964, -3.029203673205104]	Right	0.02
881	[-2.834281779200972, -1.5278229709604378, 0.0020500000937317964, -3.4292036732051043]	[-2.800761597702656, -1.831922292617557, 0.0020500000937317964, -3.229203673205104]	Left	0.02
882	[-2.861844978360152, -1.832519984487173, 0.0020500000937317964, -3.229203673205104]	[-2.834281779200972, -1.5278229709604378, 0.0020500000937317964, -3.4292036732051043]	Right	0.02
883	[-2.8443451816722627, -1.633287062720005, 0.0020500000937317964, -3.029203673205104]	[-2.861844978360152, -1.832519984487173, 0.0020500000937317964, -3.229203673205104]	Left	0.02
884	[-2.7510779633737386, -1.9246652121939412, 0.0020500000937317964, -2.829203673205104]	[-2.8443451816722627, -1.633287062720005, 0.0020500000937317964, -3.029203673205104]	Right	0.02
885	[-2.833478759813829, -1.7366275570208591, 0.0020500000937317964, -3.4292036732051043]	[-2.834281779200972, -1.5278229709604378, 0.0020500000937317964, -3.4292036732051043]	Right	0.02
886	[-2.7767463227211837, -1.5448427020882316, 0.0020500000937317964, -3.229203673205104]	[-2.833478759813829, -1.7366275570208591, 0.0020500000937317964, -3.4292036732051043]	Left	0.02
887	[-2.8442725316411748, -1.420584056075595, 0.0020500000937317964, -3.6292036732051045]	[-2.833478759813829, -1.7366275570208591, 0.0020500000937317964, -3.4292036732051043]	Left	0.02
888	[-2.8726387501874977, -1.5164764835419087, 0.0020500000937317964, -3.229203673205104]	[-2.833478759813829, -1.7366275570208591, 0.0020500000937317964, -3.4292036732051043]	Left	0.02
889	[-2.748380104174861, -1.4489502746219176, 0.0020500000937317964, -3.6292036732051045]	[-2.833478759813829, -1.7366275570208591, 0.0020500000937317964, -3.4292036732051043]	Left	0.02
890	[-2.063628994136443, -1.3075180696303534, 0.0020500000937317964, -3.029203673205104]	[-2.05925854457413, -1.5162784566069618, 0.0020500000937317964, -2.829203673205104]	Left	0.02
891	[-2.134959962766026, -1.567156073232225, 0.0020500000937317964, -2.829203673205104]	[-2.063628994136443, -1.3075180696303534, 0.0020500000937317964, -3.029203673205104]	Right	0.02
892	[-2.029983236055927, -1.605625370720393, 0.0020500000937317964, -3.029203673205104]	[-2.063628994136443, -1.3075180696303534, 0.0020500000937317964, -3.029203673205104]	Right	0.02
893	[-2.2424933747904667, -1.3277055244786633, 0.0020500000937317964, -2.829203673205104]	[-2.029983236055927, -1.605625370720393, 0.0020500000937317964, -3.029203673205104]	Left	0.02
894	[-2.169099976564612, -1.6213267244913003, 0.0020500000937317964, -2.829203673205104]	[-2.063628994136443, -1.3075180696303534, 0.0020500000937317964, -3.029203673205104]	Right	0.02
895	[-1.8195749869036155, -0.922517736971177, 0.0020500000937317964, -2.4292036732051034]	[-1.4720343128462803, -1.0712304797868926, 0.0020500000937317964, -2.6292036732051036]	Left	0.02
896	[-1.726970116148866, -0.9851622731455008, 0.0020500000937317964, -2.4292036732051034]	[-1.4720343128462803, -1.0712304797868926, 0.0020500000937317964, -2.6292036732051036]	Left	0.02
897	[-1.563559210932963, -1.1743628969724829, 0.0020500000937317964, -2.6292036732051036]	[-1.726970116148866, -0.9851622731455008, 0.0020500000937317964, -2.4292036732051034]	Right	0.02
898	[-1.8184950142355487, -1.088294690331091, 0.0020500000937317964, -2.4292036732051034]	[-1.563559210932963, -1.1743628969724829, 0.0020500000937317964, -2.6292036732051036]	Left	0.02
899	[-1.8081450244060402, -1.0251054688567838, 0.0020500000937317964, -2.4292036732051034]	[-1.563559210932963, -1.1743628969724829, 0.0020500000937317964, -2.6292036732051036]	Left	0.02
900	[-1.1777427215239737, -0.71347014202293, 0.0020500000937317964, -2.829203673205104]	[-1.142638984963819, -1.01739073638849, 0.0020500000937317964, -2.829203673205104]	Left	0.02
901	[-1.0438133795959978, -0.9329306882966039, 0.0020500000937317964, -2.6292036732051036]	[-1.1777427215239737, -0.71347014202293, 0.0020500000937317964, -2.829203673205104]	Right	0.02
902	[-0.2865880329882272, -0.30533126115713577, 0.0020500000937317964, -2.2292036732051033]	[0.04572950242628346, -0.41471615799406414, 0.0020500000937317964, -2.4292036732051034]	Left	0.02
903	[-0.19898052537931243, -0.6006699220374105, 0.0020500000937317964, -2.2292036732051033]	[-0.2865880329882272, -0.30533126115713577, 0.0020500000937317964, -2.2292036732051033]	Right	0.02
904	[-0.45790824245218853, -0.5268022204931725, 0.0020500000937317964, -2.029203673205103]	[-0.19898052537931243, -0.6006699220374105, 0.0020500000937317964, -2.2292036732051033]	Left	0.02
905	[-0.29567150042993107, -0.7629785096036661, 0.0020500000937317964, -2.2292036732051033]	[-0.45790824245218853, -0.5268022204931725, 0.0020500000937317964, -2.029203673205103]	Right	0.02
906	[-0.2906604195097604, -0.8658127892384819, 0.0020500000937317964, -1.8292036732051031]	[-0.45790824245218853, -0.5268022204931725, 0.0020500000937317964, -2.029203673205103]	Right	0.02
907	[-0.4183598568564677, -0.5573951150403084, 0.0020500000937317964, -2.029203673205103]	[-0.19898052537931243, -0.6006699220374105, 0.0020500000937317964, -2.2292036732051033]	Left	0.02
908	[-0.12278110535853248, -0.6363457430487152, 0.0020500000937317964, -1.8292036732051031]	[-0.4183598568564677, -0.5573951150403084, 0.0020500000937317964, -2.029203673205103]	Right	0.02
909	[-0.08600919287046535, -0.5363466911548165, 0.0020500000937317964, -2.029203673205103]	[-0.2865880329882272, -0.30533126115713577, 0.0020500000937317964, -2.2292036732051033]	Right	0.02
910	[-0.3671405780951108, -0.6540970382526999, 0.0020500000937317964, -1.8292036732051031]	[-0.08600919287046535, -0.5363466911548165, 0.0020500000937317964, -2.029203673205103]	Left	0.02
911	[-0.12544102995024553, -0.7179823137594077, 0.0020500000937317964, -2.029203673205103]	[-0.3671405780951108, -0.6540970382526999, 0.0020500000937317964, -1.8292036732051031]	Right	0.02
912	[-0.3844463930101483, -0.7908947400405837, 0.0020500000937317964, -1.8292036732051031]	[-0.12544102995024553, -0.7179823137594077, 0.0020500000937317964, -2.029203673205103]	Left	0.02
913	[-0.4115834960950616, -0.7328983812224753, 0.0020500000937317964, -1.8292036732051031]	[-0.12544102995024553, -0.7179823137594077, 0.0020500000937317964, -2.029203673205103]	Left	0.02
914	[-0.18031849178739442, -1.0319242961238007, 0.0020500000937317964, -2.029203673205103]	[-0.4115834960950616, -0.7328983812224753, 0.0020500000937317964, -1.8292036732051031]	Right	0.02
915	[-0.5112988787489179, -1.0247143414221256, 0.0020500000937317964, -2.2292036732051033]	[-0.18031849178739442, -1.0319242961238007, 0.0020500000937317964, -2.029203673205103]	Left	0.02
916	[-0.3747427398645856, -1.256775585349247, 0.0020500000937317964, -2.4292036732051034]	[-0.5112988787489179, -1.0247143414221256, 0.0020500000937317964, -2.2292036732051033]	Right	0.02
917	[-0.23729709171802976, -1.1608136459900762, 0.0020500000937317964, -2.029203673205103]	[-0.5112988787489179, -1.0247143414221256, 0.0020500000937317964, -2.2292036732051033]	Right	0.02
918	[-0.6081043185760899, -1.2343119487584744, 0.0020500000937317964, -2.029203673205103]	[-0.23729709171802976, -1.1608136459900762, 0.0020500000937317964, -2.029203673205103]	Left	0.02
919	[-0.5062877978287472, -1.1275486210569414, 0.0020500000937317964, -2.029203673205103]	[-0.18031849178739442, -1.0319242961238007, 0.0020500000937317964, -2.029203673205103]	Left	0.02
920	[-0.3888889766231971, -1.3415988880026926, 0.0020500000937317964, -2.029203673205103]	[-0.5062877978287472, -1.1275486210569414, 0.0020500000937317964, -2.029203673205103]	Right	0.02
921	[-0.6750314427680132, -1.35651495546576, 0.0020500000937317964, -2.2292036732051033]	[-0.3888889766231971, -1.3415988880026926, 0.0020500000937317964, -2.029203673205103]	Left	0.02
922	[-0.47445260265025135, -1.5875303854634408, 0.0020500000937317964, -2.2292036732051033]	[-0.6750314427680132, -1.35651495546576, 0.0020500000937317964, -2.2292036732051033]	Right	0.02
923	[-0.5784684441105136, -1.7219948964888916, 0.0020500000937317964, -2.4292036732051034]	[-0.6750314427680132, -1.35651495546576, 0.0020500000937317964, -2.2292036732051033]	Right	0.02
924	[-0.91594392324724, -1.6831323054605403, 0.0020500000937317964, -2.2292036732051033]	[-0.5784684441105136, -1.7219948964888916, 0.0020500000937317964, -2.4292036732051034]	Left	0.02
925	[-0.8781037984818436, -1.6504501244173597, 0.0020500000937317964, -2.2292036732051033]	[-0.5784684441105136, -1.7219948964888916, 0.0020500000937317964, -2.4292036732051034]	Left	0.02
926	[-0.5234012339256688, -1.6508078024165942, 0.0020500000937317964, -2.4292036732051034]	[-0.6750314427680132, -1.35651495546576, 0.0020500000937317964, -2.2292036732051033]	Right	0.02
927	[-0.28209819374521045, -1.2381787318806545, 0.0020500000937317964, -2.2292036732051033]	[-0.5062877978287472, -1.1275486210569414, 0.0020500000937317964, -2.029203673205103]	Right	0.02
928	[-0.5014775252223658, -1.1949039248835525, 0.0020500000937317964, -2.2292036732051033]	[-0.28209819374521045, -1.2381787318806545, 0.0020500000937317964, -2.2292036732051033]	Left	0.02
929	[-0.40491452656486615, -1.560383865906684, 0.0020500000937317964, -2.2292036732051033]	[-0.5014775252223658, -1.1949039248835525, 0.0020500000937317964, -2.2292036732051033]	Right	0.02
930	[-0.7523392605088806, -1.5192006867684633, 0.0020500000937317964, -2.2292036732051033]	[-0.40491452656486615, -1.560383865906684, 0.0020500000937317964, -2.2292036732051033]	Left	0.02
931	[-0.47833747347799244, -1.6552999913364141, 0.0020500000937317964, -2.2292036732051033]	[-0.7523392605088806, -1.5192006867684633, 0.0020500000937317964, -2.2292036732051033]	Right	0.02
932	[-0.6393679280000335, -1.4548774558858695, 0.0020500000937317964, -2.2292036732051033]	[-0.47833747347799244, -1.6552999913364141, 0.0020500000937317964, -2.2292036732051033]	Left	0.02
933	[-0.7768135761465893, -1.55083939524504, 0.0020500000937317964, -2.2292036732051033]	[-0.47833747347799244, -1.6552999913364141, 0.0020500000937317964, -2.2292036732051033]	Left	0.02
934	[-0.6007090516665362, -1.8134935337192974, 0.0020500000937317964, -2.4292036732051034]	[-0.7768135761465893, -1.55083939524504, 0.0020500000937317964, -2.2292036732051033]	Right	0.02
935	[-0.8422102876440954, -1.6256714023787358, 0.0020500000937317964, -2.4292036732051034]	[-0.6007090516665362, -1.8134935337192974, 0.0020500000937317964, -2.4292036732051034]	Left	0.02
936	[-0.8201817753058355, -2.003050183769745, 0.0020500000937317964, -2.6292036732051036]	[-0.8422102876440954, -1.6256714023787358, 0.0020500000937317964, -2.4292036732051034]	Right	0.02
937	[-0.9950415269858256, -1.8145718899467902, 0.0020500000937317964, -2.829203673205104]	[-0.8201817753058355, -2.003050183769745, 0.0020500000937317964, -2.6292036732051036]	Left	0.02
938	[-0.9950415269858256, -1.8145718899467902, 0.0020500000937317964, -2.4292036732051034]	[-0.8201817753058355, -2.003050183769745, 0.0020500000937317964, -2.6292036732051036]	Left	0.02
939	[-0.7989484407267421, -2.041612638539169, 0.0020500000937317964, -2.6292036732051036]	[-0.9950415269858256, -1.8145718899467902, 0.0020500000937317964, -2.4292036732051034]	Right	0.02
940	[-1.0680472952668543, -1.8487764218027904, 0.0020500000937317964, -2.829203673205104]	[-0.7989484407267421, -2.041612638539169, 0.0020500000937317964, -2.6292036732051036]	Left	0.02
941	[-0.9187513098399576, -2.11581707177094, 0.0020500000937317964, -2.6292036732051036]	[-1.0680472952668543, -1.8487764218027904, 0.0020500000937317964, -2.829203673205104]	Right	0.02
942	[-0.9702651521562132, -2.0574424959292816, 0.0020500000937317964, -2.2292036732051033]	[-0.9950415269858256, -1.8145718899467902, 0.0020500000937317964, -2.4292036732051034]	Right	0.02
943	[-0.8201817753058355, -2.003050183769745, 0.0020500000937317964, -2.2292036732051033]	[-0.8422102876440954, -1.6256714023787358, 0.0020500000937317964, -2.4292036732051034]	Right	0.02
944	[-1.16760650924985, -1.9618670046315245, 0.0020500000937317964, -2.2292036732051033]	[-0.8201817753058355, -2.003050183769745, 0.0020500000937317964, -2.2292036732051033]	Left	0.02
945	[-1.0555246860032266, -2.225566957035223, 0.0020500000937317964, -2.2292036732051033]	[-1.16760650924985, -1.9618670046315245, 0.0020500000937317964, -2.2292036732051033]	Right	0.02
946	[-1.402949419947241, -2.184383777897002, 0.0020500000937317964, -2.4292036732051034]	[-1.0555246860032266, -2.225566957035223, 0.0020500000937317964, -2.2292036732051033]	Left	0.02
947	[-1.4084451449299458, -2.453400128714038, 0.0020500000937317964, -2.4292036732051034]	[-1.402949419947241, -2.184383777897002, 0.0020500000937317964, -2.4292036732051034]	Right	0.02
948	[-1.3781730451176286, -2.427254383879493, 0.0020500000937317964, -2.6292036732051036]	[-1.402949419947241, -2.184383777897002, 0.0020500000937317964, -2.4292036732051034]	Right	0.02
949	[-1.7257137191749639, -2.2785416410637778, 0.0020500000937317964, -2.829203673205104]	[-1.3781730451176286, -2.427254383879493, 0.0020500000937317964, -2.6292036732051036]	Left	0.02
950	[-1.8677489786749477, -2.587128719631193, 0.0020500000937317964, -2.829203673205104]	[-1.7257137191749639, -2.2785416410637778, 0.0020500000937317964, -2.829203673205104]	Right	0.02
951	[-1.448443704107988, -2.1799447914956542, 0.0020500000937317964, -2.829203673205104]	[-1.3781730451176286, -2.427254383879493, 0.0020500000937317964, -2.6292036732051036]	Left	0.02
952	[-1.2137182283861099, -2.103195378846679, 0.0020500000937317964, -2.029203673205103]	[-1.0555246860032266, -2.225566957035223, 0.0020500000937317964, -2.2292036732051033]	Left	0.02
953	[-1.0337806686320583, -2.3035013313038064, 0.0020500000937317964, -1.8292036732051031]	[-1.2137182283861099, -2.103195378846679, 0.0020500000937317964, -2.029203673205103]	Right	0.02
954	[-1.3342546702430949, -2.461979640090375, 0.0020500000937317964, -1.8292036732051031]	[-1.0337806686320583, -2.3035013313038064, 0.0020500000937317964, -1.8292036732051031]	Left	0.02
955	[-0.8071180253700514, -1.727497396744073, 0.0020500000937317964, -2.2292036732051033]	[-0.6007090516665362, -1.8134935337192974, 0.0020500000937317964, -2.4292036732051034]	Left	0.02
956	[-0.625183367304245, -1.8451322421958742, 0.0020500000937317964, -2.029203673205103]	[-0.7768135761465893, -1.55083939524504, 0.0020500000937317964, -2.2292036732051033]	Right	0.02
957	[-0.867659665606798, -1.6585706042273698, 0.0020500000937317964, -2.2292036732051033]	[-0.625183367304245, -1.8451322421958742, 0.0020500000937317964, -2.029203673205103]	Left	0.02
958	[-0.7405037724021624, -1.9845021596547805, 0.0020500000937317964, -2.029203673205103]	[-0.867659665606798, -1.6585706042273698, 0.0020500000937317964, -2.2292036732051033]	Right	0.02
959	[-0.6727546497673514, -1.7334841197010487, 0.0020500000937317964, -2.2292036732051033]	[-0.867659665606798, -1.6585706042273698, 0.0020500000937317964, -2.2292036732051033]	Right	0.02
960	[-0.6638422436377422, -1.4865161643624458, 0.0020500000937317964, -2.029203673205103]	[-0.40491452656486615, -1.560383865906684, 0.0020500000937317964, -2.2292036732051033]	Left	0.02
961	[-0.4844905603709128, -1.5750202530214163, 0.0020500000937317964, -2.029203673205103]	[-0.6638422436377422, -1.4865161643624458, 0.0020500000937317964, -2.029203673205103]	Right	0.02
962	[-0.7656219455955582, -1.6927706001192997, 0.0020500000937317964, -1.8292036732051031]	[-0.4844905603709128, -1.5750202530214163, 0.0020500000937317964, -2.029203673205103]	Left	0.02
963	[-0.49091495394332973, -1.8274408222821168, 0.0020500000937317964, -2.029203673205103]	[-0.7656219455955582, -1.6927706001192997, 0.0020500000937317964, -1.8292036732051031]	Right	0.02
