i	f_sup	f_swg	f_swg_id	traj_params	h_max
2248	[0.7072443199767064, 1.0826776350993577, 0.0020500000937317964, -0.4292036732051033]	[0.5122778681573527, 0.8969679620476514, 0.0020500000937317964, -0.4292036732051033]	Right	[-72.23859878095053, 8.327607989675817]	0.24
2249	[0.804645643636688, 0.983113675006945, 0.0020500000937317964, -0.4292036732051033]	[0.5122778681573527, 0.8969679620476514, 0.0020500000937317964, -0.4292036732051033]	Right	[-14.885918779303864, 3.780275390514785]	0.24
2250	[0.5825640735119544, 1.1947260002881843, 0.0020500000937317964, -0.6292036732051033]	[0.5122778681573527, 0.8969679620476514, 0.0020500000937317964, -0.4292036732051033]	Right	[-271.1631902123597, 16.13433179911289]	0.24
2251	[0.6794535938325182, 0.9093080084406672, 0.0020500000937317964, -0.4292036732051033]	[0.6388693544179704, 1.1754901256295247, 0.0020500000937317964, -0.22920367320510326]	Left	[-60.19832339781786, 7.601999109570135]	0.24
2252	[0.9926287111392107, 1.040918592741245, 0.0020500000937317964, -0.4292036732051033]	[0.6794535938325182, 0.9093080084406672, 0.0020500000937317964, -0.4292036732051033]	Right	[-6.701328360046173, 2.5363901958579493]	0.24
2253	[0.7081251155324058, 1.116136303998632, 0.0020500000937317964, -0.6292036732051033]	[0.6794535938325182, 0.9093080084406672, 0.0020500000937317964, -0.4292036732051033]	Right	[-115.39520359174898, 10.525179117149458]	0.24
2254	[0.6418494766005284, 0.8551620913181999, 0.0020500000937317964, -0.8292036732051034]	[0.7081251155324058, 1.116136303998632, 0.0020500000937317964, -0.6292036732051033]	Left	[-220.90040056165986, 14.562430584871246]	0.24
2255	[1.0184241227896667, 0.8882004909090587, 0.0020500000937317964, -0.8292036732051034]	[0.6418494766005284, 0.8551620913181999, 0.0020500000937317964, -0.8292036732051034]	Right	[-6.47597576806128, 2.493378578824088]	0.24
2256	[0.8304175888483485, 0.7973514777313032, 0.0020500000937317964, -0.6292036732051034]	[1.0184241227896667, 0.8882004909090587, 0.0020500000937317964, -0.8292036732051034]	Left	[-24.678663239074574, 4.867393215008583]	0.24
2257	[0.9384916977365326, 0.679368483244704, 0.0020500000937317964, -0.6292036732051034]	[1.0184241227896667, 0.8882004909090587, 0.0020500000937317964, -0.8292036732051034]	Left	[-8.07401177460051, 2.7840709947155604]	0.24
2258	[1.085616977050369, 0.8814925841996015, 0.0020500000937317964, -0.6292036732051034]	[0.9384916977365326, 0.679368483244704, 0.0020500000937317964, -0.6292036732051034]	Right	[-210.53205573716048, 14.216566867836764]	0.24
2259	[0.9286405391815165, 0.6160995755954966, 0.0020500000937317964, -0.8292036732051034]	[1.0184241227896667, 0.8882004909090587, 0.0020500000937317964, -0.8292036732051034]	Left	[-6.886657101865136, 2.571223603226785]	0.24
2260	[1.2714420263430972, 0.6860076609634177, 0.0020500000937317964, -0.8292036732051034]	[0.9286405391815165, 0.6160995755954966, 0.0020500000937317964, -0.8292036732051034]	Right	[-9.151572926596758, 2.9640361012533045]	0.24
2261	[1.1718072841799307, 0.35063783800064824, 0.0020500000937317964, -0.8292036732051034]	[1.2714420263430972, 0.6860076609634177, 0.0020500000937317964, -0.8292036732051034]	Left	[-7.407407407407411, 2.666666666666667]	0.24
2262	[1.31928602728818, 0.48573047411087844, 0.0020500000937317964, -1.0292036732051033]	[1.1718072841799307, 0.35063783800064824, 0.0020500000937317964, -0.8292036732051034]	Right	[-22.641509433962266, 4.662172139314868]	0.24
2263	[1.1436656003448806, 0.6774528401516022, 0.0020500000937317964, -0.8292036732051034]	[0.9286405391815165, 0.6160995755954966, 0.0020500000937317964, -0.8292036732051034]	Right	[-15.973377703826948, 3.9159216789504194]	0.24
2264	[0.922447485682507, 0.47481388598625696, 0.0020500000937317964, -1.0292036732051033]	[1.1436656003448806, 0.6774528401516022, 0.0020500000937317964, -0.8292036732051034]	Left	[-48.000000000000036, 6.788225099390859]	0.24
2265	[1.2310642488753376, 0.5437754221958015, 0.0020500000937317964, -1.0292036732051033]	[0.922447485682507, 0.47481388598625696, 0.0020500000937317964, -1.0292036732051033]	Right	[-37.63499225352665, 6.010789678851323]	0.24
2266	[0.9961868572366315, 0.542360204041372, 0.0020500000937317964, -0.6292036732051034]	[1.1436656003448806, 0.6774528401516022, 0.0020500000937317964, -0.8292036732051034]	Left	[-96.00000000000004, 9.600000000000001]	0.24
2267	[1.2314758138165303, 0.5815916571312403, 0.0020500000937317964, -0.8292036732051034]	[0.9286405391815165, 0.6160995755954966, 0.0020500000937317964, -0.8292036732051034]	Right	[-6.886657101865134, 2.5712236032267843]	0.24
2268	[1.087655175764288, 0.3684822390609778, 0.0020500000937317964, -1.0292036732051033]	[1.2314758138165303, 0.5815916571312403, 0.0020500000937317964, -0.8292036732051034]	Left	[-11.085450346420322, 3.2622127969468067]	0.24
2269	[1.4375120487028359, 0.3688926750010066, 0.0020500000937317964, -0.8292036732051034]	[1.087655175764288, 0.3684822390609778, 0.0020500000937317964, -1.0292036732051033]	Right	[-10.947433413182706, 3.2418414638373974]	0.24
2270	[1.4453898371213516, 0.06419948431628991, 0.0020500000937317964, -1.0292036732051033]	[1.4375120487028359, 0.3688926750010066, 0.0020500000937317964, -0.8292036732051034]	Left	[-4.352516026045855, 2.044117263026762]	0.24
2271	[1.4453898371213516, 0.06419948431628991, 0.0020500000937317964, -0.6292036732051034]	[1.4375120487028359, 0.3688926750010066, 0.0020500000937317964, -0.8292036732051034]	Left	[-4.352516026045855, 2.044117263026762]	0.24
2272	[1.5145802763432454, 0.2612088321155287, 0.0020500000937317964, -0.8292036732051034]	[1.4453898371213516, 0.06419948431628991, 0.0020500000937317964, -0.6292036732051034]	Right	[-54.74664307673642, 7.249605323992952]	0.24
2273	[1.7674695249854815, 0.20081820435620476, 0.0020500000937317964, -0.6292036732051034]	[1.4453898371213516, 0.06419948431628991, 0.0020500000937317964, -0.6292036732051034]	Right	[-7.001117649222337, 2.592503219526148]	0.24
2274	[1.6982790857635877, 0.0038088565569659727, 0.0020500000937317964, -0.6292036732051034]	[1.7674695249854815, 0.20081820435620476, 0.0020500000937317964, -0.6292036732051034]	Left	[-14.201183431952678, 3.6923076923076943]	0.24
2275	[1.708619413259947, 0.11996856397424573, 0.0020500000937317964, -0.4292036732051034]	[1.4453898371213516, 0.06419948431628991, 0.0020500000937317964, -0.6292036732051034]	Right	[-7.086836534884261, 2.6083257222764358]	0.24
2276	[1.8137211122930683, -0.2030695651380175, 0.0020500000937317964, -0.4292036732051034]	[1.708619413259947, 0.11996856397424573, 0.0020500000937317964, -0.4292036732051034]	Left	[-4.63542675061631, 2.109504605491929]	0.24
2277	[2.024252119358092, -0.07947063688948108, 0.0020500000937317964, -0.6292036732051034]	[1.8137211122930683, -0.2030695651380175, 0.0020500000937317964, -0.4292036732051034]	Right	[-6.886657101865137, 2.5712236032267852]	0.24
2278	[1.747448899124427, -0.2277270946519444, 0.0020500000937317964, -0.4292036732051034]	[1.708619413259947, 0.11996856397424573, 0.0020500000937317964, -0.4292036732051034]	Left	[-5.440301618325009, 2.2853204487756216]	0.24
2279	[2.0814313582584765, -0.050651639010082655, 0.0020500000937317964, -0.22920367320510338]	[1.747448899124427, -0.2277270946519444, 0.0020500000937317964, -0.4292036732051034]	Right	[-5.710886377156455, 2.341463414634146]	0.24
2280	[1.5292175166862634, -0.12785185388063025, 0.0020500000937317964, -0.22920367320510338]	[1.708619413259947, 0.11996856397424573, 0.0020500000937317964, -0.4292036732051034]	Left	[-21.862504884490708, 4.581266712287234]	0.24
2281	[1.644448898212227, 0.10197792815733331, 0.0020500000937317964, -0.4292036732051034]	[1.5292175166862634, -0.12785185388063025, 0.0020500000937317964, -0.22920367320510338]	Right	[-216.14231995195692, 14.404743217214204]	0.24
2282	[1.6955124468057297, -0.14897047638688898, 0.0020500000937317964, -0.4292036732051034]	[1.708619413259947, 0.11996856397424573, 0.0020500000937317964, -0.4292036732051034]	Left	[-8.888662390831751, 2.9211497556952604]	0.24
2283	[0.7763790649598424, 0.8190817662659845, 0.0020500000937317964, -0.4292036732051033]	[0.7081251155324058, 1.116136303998632, 0.0020500000937317964, -0.6292036732051033]	Left	[-54.74664307673654, 7.24960532399296]	0.24
2284	[0.9869100720248664, 0.942680694514521, 0.0020500000937317964, -0.6292036732051033]	[0.7763790649598424, 0.8190817662659845, 0.0020500000937317964, -0.4292036732051033]	Right	[-8.904727725785483, 2.9237884015013917]	0.24
2285	[0.874420045651872, 1.0950176814923733, 0.0020500000937317964, -0.22920367320510326]	[0.6794535938325182, 0.9093080084406672, 0.0020500000937317964, -0.4292036732051033]	Right	[-15.49388141303877, 3.8566988677516965]	0.24
2286	[1.0042722002713298, 0.8593517782719786, 0.0020500000937317964, -0.029203673205103253]	[0.874420045651872, 1.0950176814923733, 0.0020500000937317964, -0.22920367320510326]	Left	[-8.888662390831753, 2.921149755695261]	0.24
2287	[0.9150042850664198, 0.8288355643035158, 0.0020500000937317964, -0.029203673205103253]	[0.874420045651872, 1.0950176814923733, 0.0020500000937317964, -0.22920367320510326]	Left	[-15.49388141303877, 3.8566988677516965]	0.24
2288	[1.0529645818152396, 0.8479916735373243, 0.0020500000937317964, -0.029203673205103253]	[0.874420045651872, 1.0950176814923733, 0.0020500000937317964, -0.22920367320510326]	Left	[-6.700628098955836, 2.53625767125456]	0.24
2289	[0.7573614043027739, 0.8911318408652202, 0.0020500000937317964, -0.4292036732051033]	[0.6388693544179704, 1.1754901256295247, 0.0020500000937317964, -0.22920367320510326]	Left	[-23.18924119447237, 4.718227585300806]	0.24
2290	[0.9367633008764574, 1.1389522587200962, 0.0020500000937317964, -0.22920367320510326]	[0.7573614043027739, 0.8911318408652202, 0.0020500000937317964, -0.4292036732051033]	Right	[-10.657688268311615, 3.1986529567271207]	0.24
2291	[0.9773475402910052, 0.8727701415312387, 0.0020500000937317964, -0.4292036732051033]	[0.9367633008764574, 1.1389522587200962, 0.0020500000937317964, -0.22920367320510326]	Left	[-19.69996460202741, 4.348789028907508]	0.24
2292	[1.1359420950373318, 1.0751256880448306, 0.0020500000937317964, -0.4292036732051033]	[0.9773475402910052, 0.8727701415312387, 0.0020500000937317964, -0.4292036732051033]	Right	[-21.94485190855538, 4.589886472693324]	0.24
2293	[0.9773475402910053, 0.8727701415312387, 0.0020500000937317964, -0.6292036732051033]	[1.1359420950373318, 1.0751256880448306, 0.0020500000937317964, -0.4292036732051033]	Left	[-7.788445287802241e+31, 8646911284551352.0]	0.24
2294	[0.9565401984636482, 0.8273052701899546, 0.0020500000937317964, -0.6292036732051033]	[1.1359420950373318, 1.0751256880448306, 0.0020500000937317964, -0.4292036732051033]	Left	[-384.00000000000097, 19.200000000000024]	0.24
2295	[1.1874299184494599, 0.9066143945381242, 0.0020500000937317964, -0.4292036732051033]	[0.9565401984636482, 0.8273052701899546, 0.0020500000937317964, -0.6292036732051033]	Right	[-30.920810131353086, 5.4483004438172244]	0.24
2296	[1.1587583967495723, 0.6997860989801593, 0.0020500000937317964, -0.4292036732051033]	[1.1874299184494599, 0.9066143945381242, 0.0020500000937317964, -0.4292036732051033]	Left	[-16.796918974399144, 4.015599857483709]	0.24
2297	[1.1535156101678854, 0.5922104828357055, 0.0020500000937317964, -0.6292036732051033]	[1.1874299184494599, 0.9066143945381242, 0.0020500000937317964, -0.4292036732051033]	Left	[-10.205288753301765, 3.1300283070876045]	0.24
2298	[1.2815561611153137, 0.8700694710169034, 0.0020500000937317964, -0.6292036732051033]	[1.1535156101678854, 0.5922104828357055, 0.0020500000937317964, -0.6292036732051033]	Right	[-94.16121052535074, 9.507616005305259]	0.24
2299	[1.4109155857264482, 0.775909292256048, 0.0020500000937317964, -0.4292036732051033]	[1.1535156101678854, 0.5922104828357055, 0.0020500000937317964, -0.6292036732051033]	Right	[-14.322016496831678, 3.7079827179961895]	0.24
2300	[1.2860715347623055, 0.5031200642083435, 0.0020500000937317964, -0.6292036732051033]	[1.4109155857264482, 0.775909292256048, 0.0020500000937317964, -0.4292036732051033]	Left	[-37.63499225352661, 6.010789678851319]	0.24
2301	[1.4141120857097338, 0.7809790523895414, 0.0020500000937317964, -0.6292036732051033]	[1.2860715347623055, 0.5031200642083435, 0.0020500000937317964, -0.6292036732051033]	Right	[-26725.998417076986, 160.17789635400356]	0.24
2302	[1.3449216464878402, 0.5839697045903025, 0.0020500000937317964, -0.6292036732051033]	[1.4141120857097338, 0.7809790523895414, 0.0020500000937317964, -0.6292036732051033]	Left	[-95.99999999999997, 9.6]	0.24
2303	[1.2731283728074787, 0.6190186170837402, 0.0020500000937317964, -0.6292036732051033]	[1.4109155857264482, 0.775909292256048, 0.0020500000937317964, -0.4292036732051033]	Left	[-63.889730379652235, 7.831611658175228]	0.24
2304	[1.562868204518825, 0.7791773818138689, 0.0020500000937317964, -0.6292036732051033]	[1.2731283728074787, 0.6190186170837402, 0.0020500000937317964, -0.6292036732051033]	Right	[-41.557940043662924, 6.316298159675207]	0.24
2305	[1.528932421739731, 0.4946631244432229, 0.0020500000937317964, -0.6292036732051033]	[1.562868204518825, 0.7791773818138689, 0.0020500000937317964, -0.6292036732051033]	Left	[-11.866501854140926, 3.3751802588862256]	0.24
2306	[1.627547916824392, 0.7320972924334412, 0.0020500000937317964, -0.4292036732051033]	[1.528932421739731, 0.4946631244432229, 0.0020500000937317964, -0.6292036732051033]	Right	[-150.00000000000034, 12.000000000000014]	0.24
2307	[1.5572617114697902, 0.4343392541929082, 0.0020500000937317964, -0.22920367320510326]	[1.627547916824392, 0.7320972924334412, 0.0020500000937317964, -0.4292036732051033]	Left	[-216.1423199519573, 14.404743217214216]	0.24
2308	[1.7000868934962272, 0.6063885708992386, 0.0020500000937317964, -0.029203673205103253]	[1.5572617114697902, 0.4343392541929082, 0.0020500000937317964, -0.22920367320510326]	Right	[-45.57412183771086, 6.61446573535629]	0.24
2309	[1.6328125967384148, 0.3582471414769396, 0.0020500000937317964, -0.22920367320510326]	[1.7000868934962272, 0.6063885708992386, 0.0020500000937317964, -0.029203673205103253]	Left	[-83.49317432995505, 8.95284576862334]	0.24
2310	[1.6027021304084075, 0.6291087803685472, 0.0020500000937317964, -0.029203673205103253]	[1.5572617114697902, 0.4343392541929082, 0.0020500000937317964, -0.22920367320510326]	Right	[-85.53141100464926, 9.06146536518588]	0.24
2311	[1.6611329882610992, 0.615476654686962, 0.0020500000937317964, -0.029203673205103253]	[1.5572617114697902, 0.4343392541929082, 0.0020500000937317964, -0.22920367320510326]	Right	[-65.18050510829885, 7.910327736823986]	0.24
2312	[1.5318472220297474, 0.4306982595620296, 0.0020500000937317964, -0.6292036732051033]	[1.562868204518825, 0.7791773818138689, 0.0020500000937317964, -0.6292036732051033]	Left	[-9.375000000000009, 3.0000000000000013]	0.24
2313	[1.7892471975883102, 0.6143970689823721, 0.0020500000937317964, -0.6292036732051033]	[1.5318472220297474, 0.4306982595620296, 0.0020500000937317964, -0.6292036732051033]	Right	[-12.244897959183676, 3.428571428571429]	0.24
2314	[1.661206646640882, 0.3365380808011743, 0.0020500000937317964, -0.6292036732051033]	[1.7892471975883102, 0.6143970689823721, 0.0020500000937317964, -0.6292036732051033]	Left	[-37.49999999999998, 5.999999999999998]	0.24
2315	[1.1072705733374442, 0.8682973924868657, 0.0020500000937317964, -0.22920367320510326]	[1.1359420950373318, 1.0751256880448306, 0.0020500000937317964, -0.4292036732051033]	Left	[-56.80473372781064, 7.384615384615384]	0.24
2316	[1.3766959473780465, 1.0108104368830948, 0.0020500000937317964, -0.4292036732051033]	[1.1072705733374442, 0.8682973924868657, 0.0020500000937317964, -0.22920367320510326]	Right	[-15.459218762745788, 3.852382381362987]	0.24
2317	[1.3480244256781588, 0.8039821413251299, 0.0020500000937317964, -0.22920367320510326]	[1.3766959473780465, 1.0108104368830948, 0.0020500000937317964, -0.4292036732051033]	Left	[-15.459218762745788, 3.852382381362987]	0.24
2318	[1.3999608779968564, 0.7252255230600744, 0.0020500000937317964, -0.4292036732051033]	[1.3766959473780465, 1.0108104368830948, 0.0020500000937317964, -0.4292036732051033]	Left	[-9.044898798814154, 2.946710512904447]	0.24
2319	[1.574119987988853, 0.8654703247704965, 0.0020500000937317964, -0.22920367320510326]	[1.3999608779968564, 0.7252255230600744, 0.0020500000937317964, -0.4292036732051033]	Right	[-15.97337770382694, 3.9159216789504185]	0.24
2320	[1.5871104269029273, 0.6570686729132722, 0.0020500000937317964, -0.029203673205103253]	[1.574119987988853, 0.8654703247704965, 0.0020500000937317964, -0.22920367320510326]	Left	[-24.19945805717402, 4.819904535868637]	0.24
2321	[1.0049413407914787, 0.8149896761996055, 0.0020500000937317964, -0.029203673205103253]	[0.9367633008764574, 1.1389522587200962, 0.0020500000937317964, -0.22920367320510326]	Left	[-14.308400298736158, 3.706219676002316]	0.24
2322	[0.9383936350558774, 0.8818582253189622, 0.0020500000937317964, -0.029203673205103253]	[0.9367633008764574, 1.1389522587200962, 0.0020500000937317964, -0.22920367320510326]	Left	[-29.216034712751245, 5.295978976944791]	0.24
2323	[1.1770554204458101, 1.1750144161021174, 0.0020500000937317964, 0.17079632679489676]	[0.9383936350558774, 0.8818582253189622, 0.0020500000937317964, -0.029203673205103253]	Right	[-16.259947255871126, 3.9508922239965343]	0.24
2324	[1.4546990012132284, 0.9184719399726349, 0.0020500000937317964, 0.37079632679489677]	[1.1770554204458101, 1.1750144161021174, 0.0020500000937317964, 0.17079632679489676]	Left	[-3.583268885935838, 1.8547070201243119]	0.24
