i	f_sup	f_swg	f_swg_id	traj_params	h_max
460	[-2.5837679198205463, 3.8288643743048882, 0.20000000670552254, 1.9707963267948965]	[-2.7679801186211233, 3.7509807058431583, 0.20000000670552254, 1.9707963267948965]	Left	[-213.6494292840934, 14.321433312093092]	0.24
461	[-2.7446150180826043, 3.695717046202985, 0.20000000670552254, 1.7707963267948965]	[-2.5837679198205463, 3.8288643743048882, 0.20000000670552254, 1.9707963267948965]	Right	[-266.6666666666661, 15.999999999999984]	0.24
462	[-2.622963474160813, 3.8006480385419237, 0.20000000670552254, 1.5707963267948966]	[-2.422963474160813, 3.8606480385419237, 0.20000000670552254, 1.5707963267948966]	Right	[-384.00000000000273, 19.200000000000067]	0.24
463	[-2.722963474160813, 3.8606480385419237, 0.20000000670552254, 1.3707963267948966]	[-2.422963474160813, 3.8606480385419237, 0.20000000670552254, 1.5707963267948966]	Right	[-157.37704918032816, 12.291540473558024]	0.24
464	[-2.4408636606561442, 3.742243244632931, 0.20000000670552254, 1.5707963267948966]	[-2.722963474160813, 3.8606480385419237, 0.20000000670552254, 1.3707963267948966]	Left	[-66.9450843118968, 8.016687653851866]	0.24
465	[-2.538870318440268, 3.762110177712437, 0.20000000670552254, 1.3707963267948966]	[-2.722963474160813, 3.8606480385419237, 0.20000000670552254, 1.3707963267948966]	Left	[-41.47924212122726, 6.310314765237798]	0.24
466	[-2.2570965233289093, 3.838788295564848, 0.20000000670552254, 1.3707963267948966]	[-2.5630366565289853, 3.839585100132892, 0.20000000670552254, 1.3707963267948966]	Left	[0]	0
467	[-2.5630366565289853, 3.839585100132892, 0.20000000670552254, 1.1707963267948966]	[-2.2570965233289093, 3.838788295564848, 0.20000000670552254, 1.3707963267948966]	Right	[-701.1729117432415, 25.944671808938185]	0.24
468	[-2.3327714080282638, 3.7422305145557293, 0.20000000670552254, 0.9707963267948967]	[-2.5630366565289853, 3.839585100132892, 0.20000000670552254, 1.1707963267948966]	Left	[-63.786980200199906, 7.825311558793803]	0.24
469	[-2.2321997904049087, 3.8517081366007004, 0.20000000670552254, 1.1707963267948966]	[-2.5630366565289853, 3.839585100132892, 0.20000000670552254, 1.1707963267948966]	Left	[-1220.1793215307787, 34.22531444223044]	0.24
470	[-2.3728988201746404, 4.160906750798526, 0.30000000074505806, 1.1707963267948966]	[-2.2321997904049087, 3.8517081366007004, 0.20000000670552254, 1.1707963267948966]	Right	[-5.451936957825902, 2.3033878271882546]	0.24
471	[-2.0530673529429295, 4.2753961938420275, 0.30000000074505806, 1.3707963267948966]	[-2.3728988201746404, 4.160906750798526, 0.30000000074505806, 1.1707963267948966]	Left	[-3.59168247599683, 1.8695652303488361]	0.24
472	[-2.103691737443054, 4.155658264621652, 0.30000000074505806, 1.3707963267948966]	[-2.3728988201746404, 4.160906750798526, 0.30000000074505806, 1.1707963267948966]	Left	[-6.978879815619188, 2.6060606241226205]	0.24
473	[-2.0070143032427854, 4.255925276726595, 0.30000000074505806, 1.3707963267948966]	[-2.3728988201746404, 4.160906750798526, 0.30000000074505806, 1.1707963267948966]	Left	[-3.549743166375196, 1.8586179220984689]	0.24
474	[-2.2242172413917873, 4.442801930323134, 0.30000000074505806, 1.3707963267948966]	[-2.0070143032427854, 4.255925276726595, 0.30000000074505806, 1.3707963267948966]	Right	[-9.451506985429871, 3.0122162448955545]	0.24
475	[-2.301034276595158, 4.3155260759651135, 0.30000000074505806, 1.3707963267948966]	[-2.0070143032427854, 4.255925276726595, 0.30000000074505806, 1.3707963267948966]	Right	[-33.021863391104326, 5.630363119325445]	0.24
476	[-2.1050209610269097, 4.275792209806101, 0.30000000074505806, 1.3707963267948966]	[-2.301034276595158, 4.3155260759651135, 0.30000000074505806, 1.3707963267948966]	Left	[-95.99999999999956, 9.599999999999978]	0.24
477	[-2.3420914072599186, 3.766153113279992, 0.20000000670552254, 0.9707963267948967]	[-2.5263036060604955, 3.844036781741722, 0.20000000670552254, 1.1707963267948966]	Left	[-213.6494292840934, 14.321433312093092]	0.24
478	[-2.273350408398149, 3.6719476194089538, 0.20000000670552254, 1.1707963267948966]	[-2.5263036060604955, 3.844036781741722, 0.20000000670552254, 1.1707963267948966]	Left	[-63.78698020019941, 7.825311558793773]	0.24
479	[-2.3187263067213992, 3.821416772920165, 0.20000000670552254, 0.9707963267948967]	[-2.5263036060604955, 3.844036781741722, 0.20000000670552254, 1.1707963267948966]	Left	[-450.01498577522545, 20.784955769599716]	0.24
480	[-2.3584934786850216, 3.7401554866381583, 0.20000000670552254, 0.9707963267948967]	[-2.5660707780241174, 3.7627754954597155, 0.20000000670552254, 1.1707963267948966]	Left	[-60.198323397817795, 7.601999109570133]	0.24
481	[-2.356497800335659, 3.5782590652167103, 0.20000000670552254, 0.9707963267948967]	[-2.5640750996747554, 3.6008790740382675, 0.20000000670552254, 1.1707963267948966]	Left	[-94.56731157460781, 9.52809630050114]	0.24
482	[-2.2488149672430247, 3.5761596707459606, 0.20000000670552254, 1.1707963267948966]	[-2.5640750996747554, 3.6008790740382675, 0.20000000670552254, 1.1707963267948966]	Left	[-1456.414264866545, 37.391946917376245]	0.24
483	[-2.227658650466881, 3.543768912594676, 0.20000000670552254, 1.3707963267948966]	[-2.5273420492062657, 3.6053307556470977, 0.20000000670552254, 1.1707963267948966]	Left	[-45.574121837710756, 6.614465735356283]	0.24
484	[-2.227658650466881, 3.543768912594676, 0.20000000670552254, 0.9707963267948967]	[-2.5273420492062657, 3.6053307556470977, 0.20000000670552254, 1.1707963267948966]	Left	[-45.574121837710756, 6.614465735356283]	0.24
485	[-2.2737117001670253, 3.563239829710108, 0.20000000670552254, 1.1707963267948966]	[-2.5273420492062657, 3.6053307556470977, 0.20000000670552254, 1.1707963267948966]	Left	[-63.355419131085995, 7.7987949303621615]	0.24
486	[-2.526664897829372, 3.7353289920428763, 0.20000000670552254, 1.3707963267948966]	[-2.2737117001670253, 3.563239829710108, 0.20000000670552254, 1.1707963267948966]	Right	[-56.80473372781082, 7.384615384615395]	0.24
487	[-2.526664897829372, 3.7353289920428763, 0.20000000670552254, 1.1707963267948966]	[-2.2737117001670253, 3.563239829710108, 0.20000000670552254, 1.1707963267948966]	Right	[-56.80473372781082, 7.384615384615395]	0.24
488	[-2.272357397413238, 3.8232363025016656, 0.20000000670552254, 0.9707963267948967]	[-2.526664897829372, 3.7353289920428763, 0.20000000670552254, 1.1707963267948966]	Left	[-14.201183431952648, 3.6923076923076903]	0.24
489	[-2.7066304420950704, 2.8641486679351162, 0.10000000149011612, 1.3707963267948966]	[-2.4006903088949945, 2.8633518633670723, 0.10000000149011612, 1.3707963267948966]	Right	[-85.53141100464995, 9.061465365185917]	0.24
490	[-2.300690308894995, 2.803351863367072, 0.10000000149011612, 1.5707963267948966]	[-2.6006903088949946, 2.8633518633670723, 0.10000000149011612, 1.5707963267948966]	Left	[-216.1423199519573, 14.404743217214216]	0.24
491	[-2.4006903088949945, 2.803351863367072, 0.10000000149011612, 1.7707963267948965]	[-2.6006903088949946, 2.8633518633670723, 0.10000000149011612, 1.5707963267948966]	Left	[-164.69719586225494, 12.574152378103452]	0.24
492	[-2.637773477939353, 2.794614402156845, 0.10000000149011612, 1.9707963267948965]	[-2.3437535045869806, 2.854215201395363, 0.10000000149011612, 1.7707963267948965]	Right	[-267.5573361591608, 16.02669781061571]	0.24
493	[-2.539766820155229, 2.814481335236351, 0.10000000149011612, 1.9707963267948965]	[-2.3437535045869806, 2.854215201395363, 0.10000000149011612, 1.7707963267948965]	Right	[-77.46926841923162, 8.62383312004948]	0.24
494	[-2.5278466603075254, 2.7556773405658763, 0.10000000149011612, 1.5707963267948966]	[-2.3437535045869806, 2.854215201395363, 0.10000000149011612, 1.7707963267948965]	Right	[-41.47924212122726, 6.310314765237798]	0.24
495	[-2.3937535045869804, 2.794215201395363, 0.10000000149011612, 1.3707963267948966]	[-2.6437535045869804, 2.854215201395363, 0.10000000149011612, 1.5707963267948966]	Left	[-266.6666666666662, 15.999999999999986]	0.24
496	[-2.3937535045869804, 2.794215201395363, 0.10000000149011612, 1.7707963267948965]	[-2.6437535045869804, 2.854215201395363, 0.10000000149011612, 1.5707963267948966]	Left	[-266.6666666666662, 15.999999999999986]	0.24
497	[-2.675853318091649, 2.6758104074863702, 0.10000000149011612, 1.9707963267948965]	[-2.3937535045869804, 2.794215201395363, 0.10000000149011612, 1.7707963267948965]	Right	[-29.21603471275126, 5.2959789769447925]	0.24
498	[-2.4437535045869803, 2.694215201395363, 0.10000000149011612, 1.7707963267948965]	[-2.6937535045869803, 2.754215201395363, 0.10000000149011612, 1.5707963267948966]	Left	[-56.80473372781062, 7.384615384615382]	0.24
